Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence,Start Time,End Time
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,14.0,00:01:16.430,وہ کہتا تھا کہ اگر میں اس سے نہ ملا تو وہ کرن کو طلاق دے دے گا.. کیا,He used to say if I don’t meet him then he’ll divorce Kiran..,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,15.0,00:01:23.900,تم سب نے اسے سنا؟,Did all of you hear her?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,16.0,00:01:25.430,میں نے اتنی مشکلوں کے بعد اپنی بیٹی کی شادی کر دی,I got my daughter married after such difficulties,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,17.0,00:01:28.100,تاکہ وہ اپنے گھر میں خوش رہے لیکن اس لڑکی نے میری بیٹیوں کی شادی بھی برباد کر دی۔,so that she could be happy in her home but this girl destroyed my daughters marriage as well!,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,18.0,00:01:33.900,سائرہ کو بھی بہت بڑا نقصان ہوا ہے اور ہم کس قسم کی بحث میں پڑ گئے ہیں؟,Saira has also faced a huge loss and what kind of an argument have we gotten into?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,19.0,00:01:38.570,سائرہ کہہ رہی ہیں کہ وہ نہات کو فون نہیں کرتی تھیں،,"Saira is saying that she didn’t used to call Nihaat,",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,20.0,00:01:40.930,واقعی؟  تو کیا نہات فٹ ہو جاتی تھی؟  یا وہ سلیپ واک کرتا تھا؟,Really? So did Nihaat used to get fits? Or did he used to sleepwalk?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,21.0,00:01:46.130,اس نے اس اندھے آدمی کے اندھے پن کا فائدہ اٹھایا ہے!,She has taken advantage of that blind mans blindness!,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,22.0,00:01:47.730,وہ بھی پچھتا رہا ہوگا کہ اس نے اس سے شادی کیوں کی!,He must be also regretting that why did he marry her!,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,23.0,00:01:49.730,میری بیٹی ایسی نہیں ہے، میں اسے جانتا ہوں۔,"My daughter is not like that, I know her.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,24.0,00:01:54.900,یقیناً آپ اسے جانتے ہوں گے، آپ نے اسے بالکل اپنے جیسا کر دیا ہے۔,"Of course you would know her, you’ve turned her just like yourself.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,25.0,00:01:59.770,آج اس کی آنکھیں بھی تمہاری طرح شرم سے بھری ہوئی ہیں۔,Today her eyes are also filled with shame just like yours.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,26.0,00:02:02.830,سائرہ پر کیوں الزام لگا رہے ہو؟,Why are you all blaming Saira?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,27.0,00:02:04.830,تو کیا ہم نیہات کو مورد الزام ٹھہرائیں؟,So should we blame Nihaat?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,28.0,00:02:06.470,بالکل۔,Absolutely.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,29.0,00:02:07.830,وہی ہے جو یہ سب کر رہا ہے۔,He’s the one who has been doing all this.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,30.0,00:02:09.470,وہ وہی ہے جس نے سائرہ کے لیے وہاں مسائل پیدا کیے ہیں اور کرن بھی بے ایمان تھے۔,He’s the one who has caused problems for Saira there and was dishonest will Kiran as well.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,31.0,00:02:13.270,ٹھیک ہے، چلو نہات نے یہ سب کیا پھر وہ چپ کیوں رہی؟,"Fine, let’s say Nihaat did all that then why did she stay quiet?",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,32.0,00:02:16.930,وہ کیوں چھپتی رہی؟  وہ ہمیں بتا سکتی تھی۔,Why did she keep hiding? She could’ve told us.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,33.0,00:02:19.730,اگر ان کے پاس چھپانے کے لیے کچھ ہو تو خاموش رہتا ہے۔,One stays quiet if they have something to hide..,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,34.0,00:02:39.800,سائرہ کا کہیں قصور نہیں۔  یہ سارا قصور نحیات کا ہے!,Saira is no where at fault. It’s all Nihaat’s fault!,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,35.0,00:02:45.870,سائرہ کبھی بھی ایسا کچھ نہیں کر سکتی جس سے میری عزت کو ٹھیس پہنچے,Saira can never do anything which would cause harm to my respect,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,36.0,00:02:52.070,اور آپ کو شرمندہ ہونے کی بھی ضرورت نہیں۔,and you also don’t need to feel ashamed.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,37.0,00:02:55.870,اپنا سر اونچا رکھیں، مجھے یقین ہے کہ آپ نے کچھ نہیں کیا۔,"Keep your head held high, I’m certain you didn’t do anything.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,38.0,00:03:03.030,یہ سارا قصور نحیات کا ہے!  نہات کی وجہ سے میری دونوں بیٹیوں کی شادیاں داؤ پر لگ گئی ہیں۔,It’s all Nihaat’s fault! Nihaat is the reason why both of my daughters marriages are at stake.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,39.0,00:03:09.970,میں اسے کبھی معاف نہیں کروں گا..,I will never forgive him..,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,40.0,00:03:20.730,رکو!,Wait!,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,41.0,00:03:24.270,تم کہاں تھے؟  کیا آپ نے وقت دیکھا ہے؟,Where were you? Have you seen the time?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,42.0,00:03:28.000,تین بجے ہیں,It’s three o clock,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,43.0,00:03:28.900,تمہارے والد تمہارے بارے میں پوچھ رہے تھے۔  یہ گھر واپسی کا وقت نہیں ہے,Your father was asking about you. This is not the time to return home,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,44.0,00:03:34.530,وقت میرے لیے ساکت ہے۔,Time has stood still for me.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,45.0,00:03:37.570,نہ آگے بڑھتا ہے نہ پیچھے کی طرف۔,Neither does it move forward nor does it go backwards.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,46.0,00:03:40.500,میں کیا کروں، کیسے کروں.. مجھے اس کی کچھ سمجھ نہیں آرہی..,"What do I do, how do I do it.. I don’t understand any of it..",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,47.0,00:03:45.400,ایک کام کرو، کرن کو واپس لاؤ..,"Do one thing, bring Kiran back..",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,48.0,00:03:50.170,وہ خود چلی گئی..,She went herself..,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,49.0,00:03:51.100,تم نے اسے باہر نکال دیا..,You kicked her out..,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,50.0,00:03:53.230,میں اسے کیوں نکالوں گا؟  اور میں کون ہوتا ہوں کسی کو یہاں لانے والا یا نکالنے والا؟,Why will I kick her out? And who am I to bring someone here or to kick them out?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,51.0,00:03:58.800,تم اس کے شوہر ہو۔,You are her husband.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,52.0,00:04:00.030,اگر میں اس کا شوہر ہوں تو مجھے کیا کرنا چاہیے؟  کیا میں اس کی وجہ سے جینا چھوڑ دوں؟,What should I do if I’m her husband? Should I stop living because of her?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,53.0,00:04:03.230,نیہات تم کیا چاہتی ہو؟,"Nihaat, what do you want?",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,54.0,00:04:05.270,آپ نے آخر کار کرن سے شادی کر لی ہے۔  وہ آپ کو چاہتی ہے، وہ آپ سے پیار کرتی ہے!,"You’ve finally gotten married to Kiran. She wants you, she loves you!",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,55.0,00:04:09.100,پھر سائرہ کے پیچھے کیوں گئے؟,Then why did you go after Saira?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,56.0,00:04:10.630,میں نے اسے امی کو کب چھوڑا؟,When did I ever leave her ami?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,57.0,00:04:13.470,محبت آپ کو اتنی آسانی سے جانے نہیں دیتی امی،,"Love doesn’t let go of you that easily ami,",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,58.0,00:04:20.500,یہ تب ہی جاتی ہے جب آپ مر جائیں ورنہ یہ ہمیشہ آپ کا پیچھا کرتی رہے گی,it only goes away once you’re dead otherwise it’ll always chasing you,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,59.0,00:04:26.970,اور لوگ سمجھتے ہیں کہ ہم پاگل ہو گئے ہیں، ہم پاگل ہو گئے ہیں..,"and people believe that we’ve gone mad, we’ve gone crazy.. Huh!",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,60.0,00:04:33.930,نہات، سائرہ کو بھول جاؤ۔  وہ تم سے محبت نہیں کرتی..,"Nihaat, forget about Saira. She doesn’t love you..",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,61.0,00:04:37.200,وہ مجھ سے پیار کرتی ہے!  وہ مجھ سے پیار کرتی ہے.. وہ مجھ سے پیار کرتی ہے اور تم ایک دن دیکھو گے، وہ میری ہو گی۔,"She loves me! She loves me.. She does love me and you’ll see one day, she will be mine.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,62.0,00:04:48.600,یہ ممکن نہیں کیونکہ کرن اب آپ کی بیوی ہے۔  تم نے اب اس سے شادی کر لی ہے۔,That is not possible because Kiran is your wife now. You have gotten married to her now.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,63.0,00:04:55.070,مجھے پرواہ نہیں ہے۔,I don’t care.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,64.0,00:04:57.170,مجھے آپ کی یا کسی کی بھی پرواہ نہیں ہے۔,"I don’t care at all, about you or anybody.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,65.0,00:05:01.630,اگر مجھے کسی چیز کی پرواہ ہے تو وہ میری زندگی اور میری خوشی کے بارے میں ہے۔,If I care about something then that’s about my life and about my happiness.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,66.0,00:05:08.070,اور اس بار میں آپ لوگوں سے متاثر نہیں ہوں گا اور اپنے آپ کو تکلیف میں نہیں ڈالوں گا,And this time around I won’t get influenced by you guys and put myself into misery,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,67.0,00:05:11.430,اور اگر آپ چاہیں تو میں اسے ایک کاغذ پر لکھ سکتا ہوں اور میں اس پر دستخط بھی کر دوں گا۔,"and if you want, I can write that down on a paper and I’ll sign it as well.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,68.0,00:05:29.630,آپ یہاں بیٹھ کر چائے پی سکتے ہیں۔,You can sit here and drink your tea.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,69.0,00:05:35.070,میں بیٹھ سکتا تھا لیکن مجھے ڈر ہے کہ تاریخ خود کو دہرائے گی۔,I could sit but I’m afraid history might repeat itself.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,70.0,00:05:43.930,تاریخ مٹا دی گئی ہے۔  میں نے آپ کی بے گناہی ثابت کر دی ہے۔,The history has been erased. I have proven your innocence.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,71.0,00:05:50.330,لیکن اس گھر کے لوگ آج بھی مجھے اسی طرح دیکھتے ہیں۔,But the people of this house still look at me the same way.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,72.0,00:05:56.470,ہم کسی کا نقطہ نظر نہیں بدل سکتے لیکن ہم اپنے سوچنے اور کام کرنے کا طریقہ ضرور بدل سکتے ہیں۔,We can’t change anybody’s perspective but we can our way of thinking and doing things.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,73.0,00:06:03.670,کیا بات ہے؟  مجھ پر لگائے گئے الزامات میری بیٹی کو ہمیشہ پریشان کریں گے۔,What’s the point? The allegations against me will haunt my daughter forever.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,74.0,00:06:14.600,میں جو کہہ رہا ہوں اس سے ناراض نہ ہوں۔,Don’t get offended by what I’m saying.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,75.0,00:06:16.330,میں صرف یہ جاننا چاہتا ہوں کہ کیا سائرہ نے کبھی اس بات کا اظہار کیا ہے کہ وہ نہات کے بارے میں کیسا محسوس کرتی ہیں؟,I only want to know if Saira has ever expressed how she felt about Nihaat?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,76.0,00:06:26.070,میرا مطلب ہے کہ وہ اسے پسند کرتی ہے یا ناپسند کرتی ہے؟,I mean if she liked or disliked him?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,77.0,00:06:31.630,میری بیٹی صحیح اور غلط میں فرق کرنے کے لیے کافی ہوشیار ہے۔,My daughter’s smart enough to differentiate between right and wrong.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,78.0,00:06:39.030,ہم دونوں نے واقعی بہت کوشش کی کہ اس خاندان کی طرف سے قبول کیا جائے لیکن ایسا کبھی نہیں ہو سکا، آج تک!,"Both of us really tried hard to be accepted by this family but that was never possible, till today!",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,79.0,00:06:51.330,میں آپ کے لیے نہیں بول سکتا,I couldn’t speak up for you,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,80.0,00:06:54.870,لیکن میں آپ کی بیٹی کے لیے ضرور بات کروں گا۔,but I will definitely speak up for your daughter.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,81.0,00:07:01.770,جو آپ کے ساتھ ہوا، آپ کی بیٹی کے ساتھ نہیں ہوگا۔,"What happened to you, won’t happen to your daughter.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,82.0,00:07:06.770,میں تم سے وعدہ کرتا ہوں۔,I promise you that.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,83.0,00:07:10.130,یہ گھر اور اس کے لوگ آپ کو کھلے دل سے قبول کریں گے چاہے مجھے یہ گھر دوبارہ کیوں نہ چھوڑنا پڑے۔,This house and it’s people will accept you with open hearts even if I’ll have to leave this house again.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,84.0,00:07:41.100,تم کیوں آئی ہو نحہات؟,Why have you come Nihaat?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,85.0,00:07:47.530,میں سائرہ سے ملنے آیا ہوں۔,I have come to meet Saira.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,86.0,00:07:51.500,کیا اس نے تمہیں بلایا؟,Did she call you?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,87.0,00:07:54.170,اگر وہ مجھے نہ بھی بلائے تو میں اس سے ملنے آؤں گا۔,"Even if she won’t call me, I’ll come to meet her.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,88.0,00:07:57.570,ہمم..,Hm..,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,89.0,00:08:00.630,آپ اسے نین کی طرح بند نہیں کر سکتے۔  آپ پیچھے ہٹ جائیں تو بہتر ہو گا..,You can’t lock her up like this Nain. It’ll be better if you back off..,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,90.0,00:08:12.300,یہاں، میں پیچھے ہٹ گیا۔,"Here, I backed off.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,91.0,00:08:17.270,اس سے کوئی فرق نہیں پڑتا کہ اگر میں پیچھے نہیں ہٹتا ہوں,It doesn’t even matter if I don’t back off,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,92.0,00:08:22.670,کیونکہ آپ اور وہ ایک دوسرے سے ملتے رہے ہیں یہاں تک کہ میں وہاں تھا۔,because you and her have been meeting each other even while I’ve been there.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,93.0,00:08:27.970,تم اس کی نین کے ساتھ سوٹ نہیں کرتے..,You don’t suit with her Nain..,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,94.0,00:08:31.830,کیسے؟,How?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,95.0,00:08:34.030,کیونکہ وہ دیکھ سکتی ہے,Because she can see,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,96.0,00:08:40.070,کیا وہ کہتی ہے کہ نہات؟,Does she say that Nihaat?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,97.0,00:08:43.600,ہاں اور یہ سچ بھی ہے۔  آنکھوں والی لڑکی نابینا کے ساتھ اپنی زندگی برباد نہیں کر سکتی کیا,Yes and that’s true also. A girl with eyes can’t ruin her life with a blind person,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,98.0,00:08:56.730,وہ بھی ایسا کہتی ہے؟,Does she also say that?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,99.0,00:08:58.300,ہاں اور نین، یہ سچ ہے۔,"Yes and Nain, that’s the truth.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,100.0,00:09:02.530,سب لوگ یہ بھی کہتے ہیں کہ آنکھوں والی لڑکی کی شادی ایک نابینا سے کر دی گئی۔,Everybody also says that a girl with eyes was married off to a blind person.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,101.0,00:09:12.300,لیکن نہات، لوگ بات کرتے ہیں اور اسی میں وہ اچھے ہیں۔,"But Nihaat, people talk and that’s what they’re good at.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,102.0,00:09:20.470,نین سائرہ کہاں ہے؟,"Nain, where is Saira?",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,103.0,00:09:23.700,سائرہ!  سائرہ!,Saira! Saira!,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,104.0,00:09:28.270,کیا تم اس سے محبت کرتے ہو؟,Do you love her Nihaat?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,105.0,00:09:40.430,ہاں، میں کرتا ہوں۔,"Yes, I do.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,106.0,00:09:45.700,اور وہ بھی تم سے پیار کرتی ہے؟,And she also loves you?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,107.0,00:09:48.500,ہاں، اور اسی لیے میں یہاں اس سے ملنے آیا ہوں,"Yes, and that’s I why I’ve come here to meet her",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,108.0,00:09:52.170,کیونکہ میں جانتا ہوں کہ وہ بھی مجھ سے ملنا چاہتی ہے۔  اور نین، تم مجھے مزید نہیں روک سکتے۔,"because I know that she wants to meet me as well. And Nain, you can’t stop me anymore.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,109.0,00:10:03.370,یہ بہت کمزور قسم کی محبت ہے کیونکہ اس نے آپ کو یہ نہیں بتایا,It’s a very weak kind of love as she didn’t tell you,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,110.0,00:10:09.100,کہ وہ کئی دنوں سے یہاں نہیں ہے اور آپ اس سے ملنے آئے ہیں۔,that she hasn’t been here since many days and you came to meet her.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,111.0,00:10:14.030,آپ کا کیا مطلب ہے؟  تمہارا کیا مطلب ہے کہ وہ یہاں نہیں ہے؟  سائرہ کہاں ہے؟,What do you mean? What do you mean she isn’t here? Where is Saira?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,112.0,00:10:20.500,تم نہیں جانتے؟,You don’t know?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,113.0,00:10:21.770,سائرہ کہاں ہے؟  تم نے اس کے ساتھ کیا کیا؟,Where is Saira? What did you do to her?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,114.0,00:10:24.870,میں نے وہی کیا جو تم دونوں چاہتے تھے، میں نے اسے چھوڑ دیا۔,"I did what you two wanted, I left her.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,115.0,00:10:31.900,اور جب وہ یہاں نہیں ہے,And when she’s not here,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,116.0,00:10:38.130,تو تم اس کے یہاں موجود ہوئے بغیر میرے گھر نہیں آ سکتے۔,then you can’t come into my house without her being present here.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,117.0,00:10:45.300,اگر تم نے ایسا کیا تو میں تمہیں مار ڈالوں گا۔  اور اب، براہ کرم مجھے ایک نابینا شخص نہ سمجھیں۔,"If you do that then I will kill you. And now, please don’t think of me as a blind person.",,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,118.0,00:11:03.470,مجھے اس نین پر یقین کرنے کی کیا ضرورت ہے؟,Why do I have to believe that Nain?,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,119.0,00:11:06.870,آپ نے اپنی بیوی کو اس وقت بھی دیکھا جب آپ اپنی بیوی کو میرے ساتھ نہیں دیکھ سکتے تھے۔,You saw your wife even when you couldn’t see your wife with me.,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,120.0,00:11:14.830,الوداع.. کیا,Bye..,,
Main Na Janoo,,,,,,,,,https://www.youtube.com/watch?v=WdWfj93H-9M,121.0,00:11:20.930,آپ کی بڑی بہن آپ کے ساتھ ایسا کر سکتی ہے؟,Can your elder sister do that to you?,,
