Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,30.0,00:03:26.450,چلو فائزہ ایسی باتیں مت کرو۔  نوین آپ کی بہت تعریف کرتا ہے!,"Come on, Faiza, don't say such things. Naveen praises you so much!"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,31.0,00:03:32.450,میرا یقین کرو، جھوٹ بولتے ہوئے تم اچھے نہیں لگتے۔  سلام!,"Believe me, you donít look good while lying. Greetings!"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,32.0,00:03:40.970,دادا بننے پر آپ کو مبارک ہو!  اور آپ کو بھی دادی بننے پر بہت بہت مبارک ہو!,Congratulations to you on becoming a grandfather! And congratulations to you too on becoming a grandmother!
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,33.0,00:03:49.480,شکریہ بھائی!  آپ کہاں رہے ہیں؟  آپ فیملی کی محفل میں اتنی دیر سے کیوں شامل ہو رہے ہیں؟,"Thank you, brother! Where have you been? Why are you joining the family gathering so late?"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,34.0,00:03:56.680,ہم سب آپ کو ڈھونڈ رہے ہیں۔  جی ہاں، وہ ہمیشہ اس موقع کو لیتے ہیں!,"We've all been looking for you. Yes, they always take this opportunity!"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,35.0,00:04:08.620,ان کے دل کی بات کرو... سارہ پیاری مجھے سنو..ہاں؟,talk to their heart's content...Sara dear liten to me..yes?
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,36.0,00:04:20.510,مہمان بیٹھے ہیں؛  بھائی اور بھابھی کو بلاؤ۔  ہاں، میں انہیں ابھی بلا رہا ہوں۔  وہ آ رہے ہیں!,"The guests are seated; call brother and sister-in-law. Yes, I'm calling them now. Theyíre coming!"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,37.0,00:04:29.200,دیکھو میری بیٹی کتنی پیاری لگ رہی ہے!,look how lovely my daughter looks!
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,38.0,00:04:35.710,شاید آپ کی بیٹی کے کان خراب ہو گئے ہیں۔  وہ کسی کی آواز نہیں سن سکتی۔,Maybe your daughterís ears have gotten bad; she can't hear anyone's voice.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,39.0,00:04:47.370,یہاں آؤ... کیا تمہیں لگتا ہے کہ میں خاموشی سے اس بدتمیزی کو برداشت کر سکتا ہوں؟,Come here... Do you think i can tolerate this rudeness in silence?
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,40.0,00:04:59.880,کیا ہوا ماما؟  تم چپ رہو بیوی کے نوکر۔  میرے ساتھ چلو,"What happened, Mama? You stay quiet, you servant of wife. Come with me"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,41.0,00:05:12.680,میں نہیں جا رہی ماں... کوئی منظر مت بنانا۔  تمام مہمان دیکھ رہے ہیں.,"I'm not going, Mom... Don't make a scene; all the guests are watching."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,42.0,00:05:23.020,ورنہ میں سب کے سامنے بدتمیزی کروں گا اور تمہارے والدین بھی یہاں ہیں چلو,"Otherwise, I'll act rudely in front of everyone, and your parents are also here"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,43.0,00:05:27.140,میرے ساتھ۔  میں کہیں نہیں جاؤں گا جو چاہو کرو۔,Come with me. I will not go anywhere do whatever you want.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,44.0,00:05:34.450,موسیقی,Music
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,45.0,00:06:14.000,آپ اپنے بارے میں کیا سوچتے ہیں؟  اور تمہاری ہمت کیسے ہوئی کہ میں نے جو کہا ہے اسے جھٹلانے کی؟,What do you think of yourself? And how dare you deny what I've said?
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,46.0,00:06:22.680,تم اچھی طرح جانتے ہو کہ یہ سارا گھر صرف میرا ہی چلاتا ہے,You know very well that only my authority runs this whole house
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,47.0,00:06:29.880,جاؤ ابھی بدلو اور سب کے سامنے آؤ مجھ سے معافی مانگنے کے لیے۔  تم نے کیا کیا ہے؟,Go change right now and come in front of everyone to apologize to me. What have you done?
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,48.0,00:06:40.740,آپ کا کیا مطلب ہے 'آپ نے کیا کیا'؟  میں نے اس لڑکی کو سبق سکھایا ہے ایسا,What do you mean 'what have you done'? Iíve taught this girl a lesson
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,49.0,00:06:46.000,لگتا ہے کہ تم اپنا دماغ کھو چکے ہو... اپنی آواز نیچے رکھو۔,It seems like youíve lost your mind... Keep your voice down.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,50.0,00:06:53.310,میں جانتا ہوں کہ تمہاری نظروں میں میری کبھی کوئی اہمیت نہیں تھی۔,"I know that in your eyes, I never had any importance."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,51.0,00:07:02.800,اس نے مجھے سب کے سامنے ذلیل کرنے کی کوشش کی۔,She tried to humiliate me in front of everyone.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,52.0,00:07:09.940,اسے کہو کہ وہ سب کے سامنے آئے اور مجھ سے معافی مانگے.... ایسا لگتا ہے جیسے تم واقعی اپنا دماغ کھو چکے ہو,Tell her to come in front of everyone and apologize to me....It seems like youíve really lost your mind
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,53.0,00:07:17.540,ارے تم نے اسے سب کے سامنے تھپڑ مارا!,"Hey, you slapped her in front of everyone!"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,54.0,00:07:23.080,تم نے اسے سب کے سامنے شرمندہ کیا، اور اب تم چاہتے ہو کہ وہ تم سے معافی مانگے؟,"You've embarrassed her in front of everyone, and now you want her to apologize to you?"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,55.0,00:07:28.620,پلیز آزاد,"Please, Azad"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,56.0,00:07:33.370,میرے سامنے اس کی قدر مت کرنا..ورنہ..ورنہ کیا؟..,Don't give her value in front of me..otherwise..what otherwise?..
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,57.0,00:07:43.250,فائقہ بیگم تم نے پورے گھر والوں کے سامنے اپنی ہی عزت گھٹا دی ہے,"Faika Begum, you have diminished your own respect in front of the whole family"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,58.0,00:07:49.820,کسی کو کیسے پتہ چلے گا کہ تم دونوں کے درمیان کیا ہے؟  لوگ آپ کو غلط سمجھ رہے ہیں۔,How would anyone know whatís between you two? People are misunderstanding you.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,59.0,00:07:59.420,اب آپ کے لیے یہ مناسب ہوگا کہ آپ سب کے سامنے اس سے معافی مانگیں... کیا؟,"Now, it would be proper for you to apologize to her in front of everyone... What?"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,60.0,00:08:12.170,کیا کہا؟  نہیں بابا، ماما بالکل ٹھیک کہتی ہیں۔  یہ میری غلطی ہے، میں بھی معافی مانگوں گا,"What did you say? No Baba, Mama is absolutely right. itís my mistake, I will apologize too"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,61.0,00:08:25.250,ماما، پلیز آئیں۔  میں آپ سے سب کے سامنے معافی مانگتا ہوں... پیارے؟,"Mama, please come. I apologize to you in front of everyone... dear?"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,62.0,00:08:36.170,نوین؟,Naveen?
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,63.0,00:09:01.940,ماما میں آپ سے سب کے سامنے معافی مانگتا ہوں۔,"I apologize to you, Mama, in front of everyone."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,64.0,00:09:16.000,دراصل ماما چاہتی تھیں کہ میں اپنے بیبی شاور کے لیے سنہری سوٹ پہنوں,"Actually, Mama wanted me to wear a golden suit for my baby shower"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,65.0,00:09:21.770,کیونکہ ان کے خاندان میں یہ روایت ہے کہ بہو اپنے بچے کے شاور پر سنہری سوٹ پہنتی ہے،,Because itís a tradition in their family for the daughter-in-law to wear a golden suit at her baby shower
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,66.0,00:09:33.080,ماما مجھے معاف کر دیں..,Please mama forgive me..
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,67.0,00:09:44.280,مجھے یہ سمجھنا چاہیے تھا کہ اس گھر میں صرف آپ کا اختیار ہے,I should have understood that only your authority prevails in this house
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,68.0,00:09:52.050,صرف اس کی مرضی ہے، اور اگر کوئی اس کی مرضی کے خلاف جاتا ہے۔,"Only her wishes matter, and if anyone goes against her wishes."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,69.0,00:09:57.940,پھر ان کے ساتھ وہی سلوک کیا جاتا ہے جو آپ سب نے دیکھا ہے۔,.then the same treatment is given to them as you all have seen.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,70.0,00:10:10.280,میں اور میرا شوہر، میرے سسر اور میری بھابھی سب اس کے حکم کے غلام ہیں،,"I and my husband, my father-in-law, and my sister-in-law are all slaves to her commands"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,71.0,00:10:28.220,[ __ ] بند کرو... ان کے حکم پر چلنا اس گھر کی روایت ہے۔,Stop your nonsense... Following their commands is the tradition of this house.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,72.0,00:10:36.280,لیکن ماما میں آپ سے وعدہ کرتا ہوں کہ آج سے آپ جو کہیں گی میں وہی کروں گا... درحقیقت میں آپ کا ہر کام کروں گا۔,"But Mama, I promise you that from today, I will do whatever you say... In fact, I will do everything you do."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,73.0,00:10:50.110,اور سب سے پہلے میں آپ سے وہی گزارش کروں گا جو آپ نے اپنی ساس سے کی تھی,"And first of all, I will make the same request to you that you made to your mother-in-law"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,74.0,00:10:59.370,میری ساس نے اپنے سسرال سے الگ رہنے کی درخواست کی تھی تو,My mother-in-law requested to live separately from her in-laws
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,75.0,00:11:11.600,آج میں سب کے سامنے، اپنی ساس اور سسر سے یہی درخواست کر رہی ہوں۔  بابا پلیز,"So today, I am making the same request in front of everyone, to my mother-in-law and father-in-law. Please, Baba"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,76.0,00:11:21.480,مجھے اور میرے شوہر کو الگ گھر میں رہنے کی اجازت دیں... ہمیں اپنے گھر میں آزادی سے رہنے کا حق دیں۔,Give me and my husband permission to live in a separate house... grant us the right to live freely in our own home.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,77.0,00:11:34.510,تم چپ رہو اور ڈرامہ دیکھنا بند کرو... اس کا ہاتھ پکڑو اور اسے یہاں سے لے جاؤ,"You, stay quiet and stop watching the drama... grab her hand and take her away from here"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,78.0,00:11:42.570,نہیں، میں نہیں جاؤں گا!,"No, I wonít go!"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,79.0,00:11:45.940,جب آپ مجھے میرا حق سب کے سامنے نہیں دیتے,When you donít give me my rights in front of everyone
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,80.0,00:11:52.110,جیسے آپ چاہتے تھے کہ میں آپ سے معافی مانگوں جو میں نے نہیں کیا۔,just like you wanted me to apologize to you for something I didn't do.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,81.0,00:12:02.050,میں نے تھپڑ مارے ہیں اور میں نے معافی بھی مانگ لی ہے... یہ بیبی شاور روایت آپ کا خاندانی رواج ہے۔,I've taken slaps and I've apologized too... this baby shower tradition is a family custom of yours.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,82.0,00:12:19.080,اور اس روایت کی وجہ سے آپ نے مجھے اور میرے گھر والوں کو سب کے سامنے شرمندہ کیا,"And for this tradition, you have embarrassed me and my family in front of everyone"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,83.0,00:12:28.280,لیکن یہ میرا حق ہے اور آپ کو میرا حق مجھے دینا ہوگا,"But this is my right, and you have to give me my right"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,84.0,00:12:38.110,شٹ اپ نوین.. اگر آپ ہمارے ساتھ اس گھر میں نہیں رہنا چاہتے تو آپ کے والدین حاضر ہیں، اور آپ ان کے ساتھ جا سکتے ہیں,"Shutup Naveen..If you don't want to stay in this house with us, then your parents are here, and you can go with them"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,85.0,00:12:58.340,اور میں آپ سب سے معذرت خواہ ہوں۔  مجھے افسوس ہے، آج کا واقعہ یہیں ختم ہوتا ہے،,"And I apologize to all of you. Iím sorry, todayís event ends here"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,86.0,00:13:31.140,بہت ہو گیا فائکا بیگم... اب آپ میری برداشت کو پار کر رہی ہیں۔,"That's enough, Faika Begum... now you are crossing my tolerance."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,87.0,00:13:38.400,تم میری خاموشی اور صبر کا فائدہ اٹھا رہے ہو۔,You're taking advantage of my silence and patience.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,88.0,00:13:45.140,اب یہ ضروری ہے کہ آپ کو اپنے غرور اور غرور سے گرا دیا جائے... آپ اس کا کیا کریں گے؟,"Now, it's essential to throw you down from your arrogance and pride... what will you do about it?"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,89.0,00:14:00.050,بتاؤ، کیا کرو گے؟  کیا تم مجھے طلاق کی دھمکی دو گے؟,"Tell me, what will you do? Will you threaten me with divorce?"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,90.0,00:14:06.910,کیونکہ اس کے علاوہ آپ کچھ نہیں کر سکتے۔  میں 30 سال سے یہ دھمکیاں سن رہا ہوں۔,"Because besides that, you can't do anything. I've been hearing these threats for 30 years."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,91.0,00:14:20.680,اور ہاں، اب تم مجھے طلاق دے سکتے ہو۔  اس سے مجھے کوئی فرق نہیں پڑے گا۔  آپ کو نتائج کا سامنا کرنا پڑے گا۔,"And yes, now you can give me a divorce; it wonít make a difference to me. You'll be the one facing the consequences."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,92.0,00:14:33.770,یہ گھر اور جائیداد صرف آپ کی نہیں میرے بیٹے کی بھی ہے۔  اور اگر آپ غور سے سوچیں تو,This house and property belong not just to you but also to my son. And if you think carefully
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,93.0,00:14:47.420,یہ سب صرف میرے بیٹے کا ہے، اور آپ اچھی طرح جانتے ہیں کہ میرا بیٹا آپ کے خلاف میرے ساتھ کھڑا ہو گا،,"So all of this belongs solely to my son, and you know very well that my son will stand with me against you"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,94.0,00:15:08.000,میں نہیں جانتا کہ میں کیا کروں گا، لیکن میں یہ جانتا ہوں، فائقہ بیگم: آج کے بعد میں آپ کو سکون سے نہیں رہنے دوں گا,"I don't know what I'll do, but I do know this, Faika Begum: from today onwards, I won't let you live in peace"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,95.0,00:15:22.740,اور حماد کی بات ہے، مجھے یقین ہے کہ آپ کی تمام تر کوششوں کے باوجود، آپ میرے بیٹے کو میرے خلاف نہیں کریں گے،,"And as for Hammad, I'm sure that despite all your efforts, you won't turn my son against me"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,96.0,00:15:49.710,بابا آپ سب کچھ غلط نہیں کریں گے۔  مہربانی فرما کر آپ ہمیں اس سب سے بچائیں,"Baba, everything has gone very wrong. Please, you save us from all this"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,97.0,00:16:00.970,محترم، وصیت پر تب ہی عمل ہو سکتا ہے جب تک رواداری ہو۔,"Dear, a will can only be acted upon as long as there is tolerance."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,98.0,00:16:08.620,میری خاموشی کا مقصد اس گھر کی عزت کی حفاظت کرنا تھا,"My silence was meant to protect the dignity of this house,"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,99.0,00:16:13.370,لیکن اب وہ وقار سب کے سامنے تماشا بن چکا ہے,but now that dignity has become a spectacle in front of everyone
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,100.0,00:16:20.220,میں اس گھر کو تمہاری ماں کی حرکتوں سے بچانے کی کوشش کر رہا تھا۔,I was trying to save this house from your mother's actions.
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,101.0,00:16:30.450,اور اس کے لیے میں جو کچھ کر سکتا ہوں وہ کروں گا۔,"And for this, I will do whatever I can."
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,102.0,00:16:34.280,سارہ اپنے کمرے میں جاؤ۔  ماما، پلیز سمجھو... میں نے کہا اپنے کمرے میں جاؤ!,"Sara go to your room. Mama, please understand... I said go to your room!"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,103.0,00:16:58.400,نوین، آج تم نے ثابت کر دیا ہے کہ تمہیں میری عزت یا میرے خاندان اور گھر کی عزت کی کوئی پروا نہیں ہے جو,"Naveen, today you have shown that you don't care about my dignity or the respect of my family and home"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,104.0,00:17:05.370,تم مجھ سے کہہ رہے ہو، میں تمہیں بتا رہا ہوں,"The things you are saying to me, I should be telling you"
Sotan,,,,,,,,,https://www.youtube.com/watch?v=1HlBsY_7KOE,105.0,00:17:09.650,لیکن میں کہہ رہا ہوں کیونکہ میں جانتا ہوں کہ تم نہیں سنو گے۔,but I'm saying because I know you won't listen.
