Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,12.0,00:02:18.620,ٹھیک ہے میڈم، آپ مجھے جو بھی ٹھیک لگے ادا کر دیں،,"ok madam, you can pay me whatever you feel right"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,13.0,00:02:41.060,ہیلو بھائی سبطین، گھر واپسی پر میرا پسندیدہ کیک لے آئیں,"Hello, brother Sibtain, please bring my favorite cake on your way back home"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,14.0,00:02:44.990,آپ جانتے ہیں کہ یہ ایک مصروف علاقہ ہے، اور اگر میں آپ کا کیک لینے وہاں جاؤں گا تو میں وہیں پھنس جاؤں گا,"You know it's a busy area, and if I go there to get your cake, I'll get stuck there"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,15.0,00:02:50.280,اور میں اپنی میٹنگ میں وقت پر نہیں پہنچ سکوں گا,And I won't be able to reach my meeting on time
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,16.0,00:02:52.690,بھائی، آپ کی میٹنگز جاری رہتی ہیں، لیکن اگر مجھے کھانا کیسا لگتا ہے، مجھے کیسا لگا؟,"Brother, your meetings continue, but if I feel like eating the cake, how should I refuse it?"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,17.0,00:02:58.060,میں کیک کھانا چاہتا ہوں، پلیز۔  کم از کم آپ میرے لیے اتنا تو کر سکتے ہیں,"I want to eat the cake, please please. At least you can do this much for me"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,18.0,00:03:02.730,دراصل بہن کو اس بیکری کے بسکٹ اور پیسٹری بہت پسند ہیں۔  اس نے بتایا کہ اس کے پاس ہوئے کچھ عرصہ ہو گیا ہے کہ,"Actually, sister loves the biscuits and pastries from that bakery. She mentioned it's been a while since she had them"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,19.0,00:03:08.950,تم اتنے ہوشیار، مناسب بلیک میلر بن گئے ہو!,"you have become so clever, proper black mailer!"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,20.0,00:03:13.080,آپ کو معلوم تھا کہ آپ بہن کا نام لیں گے اور میں آپ کو انکار نہیں کر سکوں گا،,You knew it that you will take sister's name & I won't be able to refuse you
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,21.0,00:03:16.530,چلو ایک کام کرتے ہیں، سجیلہ سے بھی پوچھ لیتے ہیں کہ کیا اسے وہاں سے کسی چیز کی ضرورت ہے,"Let's do one thing, let's ask Sajeela too if she needs anything from there"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,22.0,00:03:20.120,اوہ، ہاں!  بہن سجیلہ کو اس بیکری سے پیٹیز بہت پسند ہیں، تو براہ کرم انہیں لے آئیں،,"Oh, yes! Sister Sajeela loves the patties from that bakery, so please bring them"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,23.0,00:03:24.760,ٹھیک ہے، مجھے فوراً وہاں جانے دو۔  چیزیں اٹھاؤ اور ڈرائیور کے ساتھ بھیج دو۔  ٹھیک ہے؟,"Okay, let me go there right away. Pick up the things and send them with the driver. Okay?"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,24.0,00:03:28.410,ٹھیک ہے، اب فون بند کر دیں۔  الوداع!,"Okay, now let's hang up the phone. Bye!"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,25.0,00:03:30.520,بہت شکریہ!,thank you so much!
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,26.0,00:03:38.550,سلام!,Greetings!*
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,27.0,00:03:41.170,بھائی میں نے دو دن پہلے کیک کا آرڈر دیا تھا۔  براہ کرم اسے جلدی سے پیک کریں اور مجھے,"Brother, I ordered a cake two days ago. Please pack it quickly and give it to me"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,28.0,00:04:03.540,سلام پیش کریں!  برائے مہربانی نمکین کے علاوہ تمام بسکٹ پیک کر لیں کیا,Greetings! kindly pack all the biscuits except for salty
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,29.0,00:04:09.340,آپ اپنی بیکری کھولنے والے ہیں؟,are you about to open your own bakery?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,30.0,00:04:11.810,کیا,what?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,31.0,00:04:13.460,نہیں، اصل میں، میری بہن کو اس بیکری کے بسکٹ بہت پسند ہیں، اور مجھے بالکل یاد نہیں آیا کہ کون سے ہیں۔  تو، میں نے سوچا کہ میں ان سب کو خرید لوں،,"No, actually, my sister loves the biscuits from this bakery, and I couldn't remember which ones exactly. So, I thought I'd buy them all"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,32.0,00:04:21.480,ٹھیک ہے، تمہاری بہن کے لیے، ٹھیک ہے؟  پھر ایک کام کریں، مونگ پھلی کی ٹاپنگ اور کلاسک والا حاصل کریں۔  یہ ان کی سب سے مشہور چیزیں ہیں جو,"okay, for your sister, right? Then do one thing, get the one with peanut topping and the classic one. Those are their most famous ones"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,33.0,00:04:27.260,آپ کی بہن کے لیے پیک کروائیں، وہ ان کو,"get them packed for your sister, she will love them"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,34.0,00:04:29.860,بھائی سے پیار کرے گی، ان دونوں کو پیک کریں لیکن زیادہ نہیں,"brother, pack both of them but not a lot"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,35.0,00:04:33.400,اگر وہ باسی ہو جائیں تو انہیں اچھا نہیں لگے گا، خاص طور پر چونکہ ان سب کو ایک ساتھ نہیں رکھ سکتے,"they won't taste good if they get stale, especially since one cannot have all of them together"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,36.0,00:04:37.190,اور کھانا ضائع کرنا ایک بری عادت ہے،,and its a bad habit to waste the food
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,37.0,00:04:39.250,ہاں، جیسا کہ وہ کہہ رہی ہے,"yes, do as she is saying"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,38.0,00:04:41.680,ویسا کرو...,hmm...
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,39.0,00:04:43.300,یہ تمہارا کیک ہے,here is your cake
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,40.0,00:04:46.350,"ارے، یہ کیا ہے بھائی؟  آپ کو ""حور بانو اور 75"" لکھنا ہے۔  میں نے آپ کو فون پر بتایا تھا","Hey, what's this, brother? You have to write ""Hoor Bano & 75"". I told you on the phone"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,41.0,00:04:53.060,"لیکن آپ نے مجھے فون پر بتایا تھا کہ مجھے ""نانی"" لکھنا ہے","but you had told me on the phone that I have to write ""granny"""
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,42.0,00:04:56.110,کیا؟,what?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,43.0,00:04:57.350,میں نے تمہیں بتایا تھا؟  ٹھیک ہے، پھر یہ ٹھیک ہے,"I had told you? Okay, then its fine"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,44.0,00:05:02.020,آپ کا بہت بہت شکریہ!,thank you so much!
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,45.0,00:05:28.450,بہت دیر ہو گئی,its very late
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,46.0,00:05:30.880,ارے!,hey!
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,47.0,00:05:33.040,یہ کون ہے,who is this?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,48.0,00:05:34.130,میں نہیں جانتا,I don't know
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,49.0,00:05:35.670,اوہو...,oho...
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,50.0,00:05:38.140,مجھے پہلے ہی دیر ہو رہی ہے,I am already getting late
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,51.0,00:05:45.300,یہ کیا ہے؟  آپ نے گاڑی سڑک کے بیچ میں کھڑی کر دی ہے اور دوسروں کا راستہ روک دیا ہے کہ,What is this? You've parked the car in the middle of the road and blocked others' way
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,52.0,00:05:50.340,آپ ٹھیک ہیں، یہ میری غلطی ہے۔  میں بہت معذرت خواہ ہوں، مجھے ڈبل پارک نہیں کرنی چاہیے تھی,"you are right, its my mistake. I am really sorry, I shouldn't have double parked"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,53.0,00:05:55.780,لیکن...,but...
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,54.0,00:05:57.940,آپ بھی بار بار میرے راستے میں آ رہے ہیں,you are also coming in my way again & again
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,55.0,00:06:00.030,میں آپ کو تکلیف نہیں دینا چاہتا، لیکن کیا آپ گاڑی کو ہٹا سکتے ہیں؟  میں جلدی میں ہوں,"I don't want to inconvenience you, but could you please move the car? I'm in a hurry"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,56.0,00:06:06.160,ساری حیرت برباد ہو جائے گی,the entire surprise will be ruined
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,57.0,00:06:50.060,فضل,Fazal
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,58.0,00:06:51.820,فضل، تم نے یہ پھول خوشبو سے کیوں لگائے ہیں؟,"Fazal, why you've planted these flowers with the fragrance?"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,59.0,00:06:54.970,میں نے پہلے ذکر کیا تھا کہ سبطے کو ان پھولوں سے الرجی ہے۔  براہ کرم انہیں ہٹا دیں,I mentioned earlier that Sibtay has an allergy to these flowers; please remove them
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,60.0,00:06:59.470,اوکے میم، میں سمجھ گیا ہوں کہ پتہ,"ok maam, I have understood"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,61.0,00:07:01.680,نہیں یہ الرجی کب سے شروع ہوئی,I don't know when this allergy started
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,62.0,00:07:04.870,ہاں مجھے یاد ہے کہ,yes I remember
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,63.0,00:07:07.820,ہم پہلی بار ماں کی قبر پر گئے تھے,we had visited mom's grave for the first time
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,64.0,00:07:11.520,وہ پھولوں کی پتیاں ڈالتے ہوئے گھر آنے کے بعد بیمار ہوگئیں،,He got sick after coming home from pouring the flower petals
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,65.0,00:07:18.930,تب سے میں بہت محتاط رہا، ٹھیک ہے؟,"Since then, I have been very careful, okay?"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,66.0,00:07:21.810,ویسے بہن، آپ کا بھائی واقعی خوش قسمت ہے کہ آپ کو ایسی دیکھ بھال کرنے والی بہن ملی,"by the way sister, your brother is really lucky to have such a caring sister"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,67.0,00:07:27.460,اگر میں اس کا خیال نہیں رکھوں گا تو اور کون کرے گا؟,if I won't take care of him then who else will?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,68.0,00:07:30.660,وہ میرا بھائی نہیں ہے لیکن میرا بیٹا,he is not a brother to me but my son
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,69.0,00:07:33.650,میں نے اسے بیٹے کی طرح پالا ہے، اسے بہت اچھی طرح سے پڑھایا ہے,"I have raised him like a son, educating him very well"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,70.0,00:07:37.530,کہ اب وہ اتنے بڑے عہدے پر ہے,that now he is on such a big position
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,71.0,00:07:43.520,ماں بہن،,mom... sister
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,72.0,00:07:46.180,ماں,"mom, come quickly"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,73.0,00:07:50.000,جلدی سے اسے یہاں رکھو,quickly keep it here
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,74.0,00:07:51.010,واہ حیا، نانی کا کیک بہت مزے کا لگ رہا ہے,"Wow Haya, Granny's cake looks so yummy"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,75.0,00:07:54.210,اپنا ہاتھ ہٹا دو...,move your hand away...
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,76.0,00:07:57.870,اور تم اتنی بے چین کیوں ہو رہی ہو؟,and why are you being so restless?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,77.0,00:08:02.020,تھوڑا صبر کرو، تمہارے پاپا بھی آنے والے ہیں اس کی,"show some patience, your dad is also about to come"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,78.0,00:08:04.560,ماں کی سالگرہ ہے، وہ ناراض نہیں ہوں گے,"its his mother's birthday, he won't be angry"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,79.0,00:08:07.580,ماں، تمہیں پتا ہے وہ اپنی سالگرہ پر بھی منہ بناتے ہیں۔  اور اگر ہم اسے چاہیں تو وہ ناراض ہو جاتا ہے,"mom, you know he makes a face on his birthday too. And if we wish him then he gets angry"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,80.0,00:08:12.450,ٹھیک ہے,Ok enough
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,81.0,00:08:13.180,بہن کہاں ہے؟,where is sister?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,82.0,00:08:37.020,، یہ کیا ہے؟  انسان کی نیند اتنی نازک نہیں ہونی چاہیے کہ وہ ہوا کی آواز سے پریشان ہو جائے,"Granny, what's this? A person's sleep shouldn't be so fragile that it gets disturbed by the sound of air"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,83.0,00:08:43.650,ہم اس عمر میں نہیں جاگتے، ہوا کی آواز سے,"we don't get awake in this age, by the sound of air"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,84.0,00:08:47.650,ہم اپنے بچوں کے قدموں کی آواز سے جاگتے ہیں،,We wake up to the sound of our children's footsteps
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,85.0,00:08:56.300,کچھ بتاؤ،,tell me something
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,86.0,00:08:57.300,ہاں کیا,yes
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,87.0,00:08:57.890,تم خواب میں دادا کو دیکھ رہے تھے؟  دور ہو,were you seeing grandpa in your dream?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,88.0,00:08:59.970,جاؤ!,move away!
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,89.0,00:09:01.340,وہ میرے خواب میں کیوں آئے گا  وہ وہاں بیٹھا ہو گا اور ہورز کے ساتھ لطف اندوز ہو رہا ہوگا,why will he come in my dream? He must be sitting there & enjoying with the Hoors
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,90.0,00:09:06.330,ٹھیک ہے یہ سب چھوڑو، آپ کو سالگرہ مبارک ہو!,"ok leave all that, happy Birthday to you!"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,91.0,00:09:09.830,اوہ پیارے، اس عمر میں سالگرہ کون مناتا ہے؟,"oh dear, who celebrates a birthday at this age?"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,92.0,00:09:14.320,اب دروازے کھل رہے ہیں,Now doors are opening
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,93.0,00:09:16.370,نانی کیا ہوا؟  آپ کے بوڑھے ہونے سے پہلے آپ کے پاس کافی وقت ہے۔  اٹھو، ہمیں تمہاری سالگرہ منانی ہے!,"What's wrong, granny? You have plenty of time before you get old. Get up, we have to celebrate your birthday!"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,94.0,00:09:21.760,کیا  یہ کیا ہے,what? what is this?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,95.0,00:09:23.270,اور تم جانتے ہو کہ پاپا کے آنے سے پہلے ہمیں یہ ساری تقریبات ختم کرنی ہیں،,And you know we have to finish all these celebrations before Dad arrives
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,96.0,00:09:28.440,اٹھو,"come on, get up"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,97.0,00:09:29.570,، مجھے چھوڑو,"hey, leave me"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,98.0,00:09:30.610,اوہو، اٹھو,"oho, get up come on"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,99.0,00:09:32.570,چپل پہن لو...,wear your slippers...
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,100.0,00:09:56.910,بہن... وہ یہاں ہیں,sister... they are here
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,101.0,00:10:00.210,اوہ یہ سب کیا ہے؟,"oho, what is all this?"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,102.0,00:10:03.010,یہ سب آپ کے لیے,its all for you
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,103.0,00:10:04.260,کیا ضرورت تھی یہ سب کرنے کی؟,what was the need to do all this?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,104.0,00:10:06.160,اس کی ضرورت کیوں نہیں، ماں؟,"why its not needed, mom?"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,105.0,00:10:10.970,نانی، آپ کو یہ سب کیسے ملتا ہے؟,"granny, how do you find all this?"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,106.0,00:10:13.760,بہت اچھا,very nice
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,107.0,00:10:15.640,چلو کیک کاٹتے ہیں، اس سے پہلے کہ پاپا آئیں,"lets cut the cake, before dad comes"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,108.0,00:10:17.090,، ہاں چلو,"yes, come on"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,109.0,00:10:19.050,یہ کیا ہو رہا ہے؟,what is this happening?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,110.0,00:10:26.150,ابا، آج اس کی نانی کی سالگرہ ہے تو ہم نے سوچا کہ کیک کاٹیں،,"dad, actually its granny's birthday today so we thought to cut the cake"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,111.0,00:10:33.510,مجھے سمجھ نہیں آرہی کہ زندگی کے ایک اور سال کے گزر جانے کا جشن کیسے منایا جائے؟,I don't understand how one can celebrate the passing of another year of life?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,112.0,00:10:38.830,نجیب، کبھی کبھی اپنے دماغ پر اتنا بوجھ مت ڈالو،,"Najeeb, don't put so much of burden on your mind"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,113.0,00:10:41.910,بچوں کی خوشی کے لیے اپنے اصولوں کو سائیڈ پر رکھ کر,"sometimes, one should keep their rules on the side for the happiness of the children"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,114.0,00:10:47.180,یہاں آؤ، میرے پاس آؤ،,"and come here, come to me"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,115.0,00:10:49.310,ہاں جلدی آؤ، ورنہ یہ شمع,"yes come quickly, else this candle..."
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,116.0,00:10:52.880,آؤ۔,come.
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,117.0,00:10:59.520,آؤ، ہم مل کر کیک کاٹتے ہیں,"come, lets cut the cake together"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,118.0,00:11:00.990,ہمم...,hmm...
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,119.0,00:11:03.650,آؤ، موم بتی پھونک دو,"come on, blow the candle"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,120.0,00:11:46.950,کیا بات ہے؟,what's the matter?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,121.0,00:11:48.580,آج آپ کا موڈ بلکل آف تھا، آپ دونوں گیمز ہار چکے ہیں,"your mood was totally off today, you've lost both the games"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,122.0,00:11:52.860,یہ میری زندگی کا تجربہ ہے,its my life's experience
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,123.0,00:11:54.740,صبح سویرے اپنی بیوی سے جھگڑے یا لڑائی جھگڑے سے گریز کریں,One should avoid having arguments or fights with their wife early in the morning
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,124.0,00:11:58.560,پورے دن کا موڈ خراب ہو جاتا ہے,the entire day's mood gets spoiled
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,125.0,00:12:01.970,کیا آپ لوگ دوبارہ لڑے؟,Have you guys fought again?
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,126.0,00:12:04.460,آج کل ہمارے پاس اس دلیل کے پیچھے ایک ہی وجہ ہے کہ,nowadays we have only one reason behind the argument
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,127.0,00:12:07.120,وہ خاندان بنانا چاہتی ہے,She wants to make a family
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,128.0,00:12:09.370,اور میں اس الجھن میں ہوں کہ کیا میں اس ذمہ داری کو نبھا سکوں گا یا نہیں،,and I am in a confusion that will I be able to take care of this responsibility or not
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,129.0,00:12:14.720,میں سمجھتا ہوں کہ لڑکیاں ایسے معاملات میں سمجھدار ہوتی ہیں,"by the way, I think that girls are sensible in such matters"
Tark e Wafa,,,,,,,,,https://www.youtube.com/watch?v=lb6dBktPofQ,130.0,00:12:20.270,یار...,man...
