Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,20.0,00:02:14.300,حیدر بھائی کسی سے لڑ رہے ہیں,brother Haider is fighting with someone
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,21.0,00:02:15.800,خدا رحم کرے یہ کیا,God have mercy
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,22.0,00:02:16.550,کہہ رہے ہو؟  وہ کس سے لڑ رہا ہے؟,what are you saying? with whom is he fighting?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,23.0,00:02:18.100,گڈو باہر ہے، اس نے مجھ سے کہا، جلدی آؤ,"Guddu is outside, he told me, come quick"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,24.0,00:02:20.450,یہاں سے حیدر...,begone from here Haider...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,25.0,00:02:22.150,اس نے کل ایک آدمی کو ہسپتال بھیجا، بھائی زندہ باد!,"he sent a man to the hospital yesterday, long live my brother!"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,26.0,00:02:27.400,[حیدر کے نعرے],[chants of Haider]
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,27.0,00:02:38.850,ہم دونوں...,both of us...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,28.0,00:02:40.350,میڈم، آپ نے کافی نہیں پی؟,"madam, you didn't drink your coffee?"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,29.0,00:02:42.250,یہ ٹھنڈا ہے، کیا مجھے اسے گرم کرنا چاہئے؟,"it's cold, should I warm it up?"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,30.0,00:02:44.250,سردی کیوں ہے؟  آپ کو معلوم ہے کہ مجھے یہ گرما گرم کتنا پسند ہے,why is it cold? You know how I like it hot
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,31.0,00:02:49.150,میڈم...,madam...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,32.0,00:02:49.850,کافی گرم تھی جھوٹ مت بولیں,the coffee was hot
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,33.0,00:02:54.600,آپ نے اسے ایسا بنایا ہوگا کہ,you must have made it like that
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,34.0,00:02:56.350,آپ اتنے سست ہیں,you're so lazy
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,35.0,00:02:59.150,مسٹر ملک ہم سب کو آپ کی پہلی شادی کے بارے میں معلوم ہے کہ کیا,Mr. Malik we all know about your first marriage
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,36.0,00:03:02.800,میں اسے گرم کروں؟,should I warm it up?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,37.0,00:03:04.400,اس کی ضرورت نہیں، چھوڑ دو!,"no need of that, leave it!"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,38.0,00:03:06.250,کیا آپ کی دوسری بیوی سے کوئی اولاد ہے؟,did you have any children from your second wife?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,39.0,00:03:10.400,ہاں، میری ایک بیٹی ہے کیا,"yes, I have one daughter"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,40.0,00:03:12.050,میں تمہیں نیا بناؤں؟,should I make you a new one?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,41.0,00:03:14.500,کیوں,why?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,42.0,00:03:16.000,کیا یہ مفت میں آ رہا ہے؟,is it coming free of cost?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,43.0,00:03:17.650,کیا آپ کافی اور چینی خریدتے ہیں؟  کوئی,do you buy the coffee and sugar?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,44.0,00:03:19.950,ضرورت نہیں، اب یہاں سے چلی جاؤ,"no need, now be gone from here"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,45.0,00:03:23.150,یہ بہت اچھی بات ہے کہ,that is very good
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,46.0,00:03:24.700,وہ تمہاری طرح سیاست دان بننا چاہتی ہے؟,she must want to become a politician like you?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,47.0,00:04:19.750,ان ماڈلز کی کمر اتنی تنگ ہے یہ,these models have such a narrow waist
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,48.0,00:04:24.100,سب آپ کو بہت حیرت انگیز لگ رہے ہیں,all of them look so amazing
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,49.0,00:04:26.750,...,you...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,50.0,00:04:28.250,آپ سارا دن ٹیلی ویژن کے سامنے بیٹھے,you keep sitting in front of the television the entire day
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,51.0,00:04:33.100,کیا دیکھ رہے ہیں؟,what are you watching?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,52.0,00:05:15.100,خدا ہم پر رحم کرے...,God have mercy on us...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,53.0,00:05:17.800,آپ کیسا پروگرام دیکھ رہے ہیں؟,what kind of program are you watching?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,54.0,00:05:22.100,تم دیکھ نہیں سکتے، یہ دلہن کا ہفتہ ہے؟,"can't you see, it's the bridal week?"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,55.0,00:05:25.900,مشال ملک آن ہے، وہ بہت خوبصورت ہے,"Mishal Malik is on, she's so beautiful"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,56.0,00:05:28.350,اس نے اتنے اچھے کپڑے پہن رکھے ہیں,she is wearing such nice clothes
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,57.0,00:05:31.450,اوہ واقعی!,oh really!
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,58.0,00:05:32.700,وہ بھی کپڑے پہنتی ہے!,she wears clothes as well!
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,59.0,00:05:38.200,چلو، مجھے پیسے دو,"come on, give me the money"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,60.0,00:05:40.050,اسے نکالو، پیسے نکالو اور مجھے دو,"take it out, take out the money and give it to me"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,61.0,00:05:45.050,[حیدر پر ہجوم کی خوشامد],[crowd cheers on Haider]
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,62.0,00:05:53.450,وہ اٹھ کر تم سب کو مارے گا,he'll get up and beat up all of you
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,63.0,00:05:58.250,[پولیس سائرن چیختا ہے],[police siren wails]
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,64.0,00:06:12.700,میرے خیال میں مقابلہ یہ ہے کہ,I think the competition is...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,65.0,00:06:14.750,کون سی لڑکی تختی پر چل سکتی ہے، کم سے کم کپڑوں کے ساتھ,"about which girl can walk the plank, with the least amount of clothing possible"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,66.0,00:06:19.550,تختی پر؟,the plank?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,67.0,00:06:20.500,جس چیز پر وہ چلتے ہیں،,"the thing they walk on, seductively"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,68.0,00:06:24.700,اسے پلک نہیں کہتے، ماں,"it's not called a plank, mother"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,69.0,00:06:28.300,اسے ریمپ کہتے ہیں,it is called a ramp
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,70.0,00:06:29.700,اور میں بھی ان کی طرح چلنا چاہتا ہوں، اس پر,"and I want to walk just like them, on it"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,71.0,00:06:34.650,اپنی 'خواہشات' کو چیک رکھو,keep your 'wants' in check
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,72.0,00:06:36.850,تم کیا گھٹیا باتیں کہہ رہی ہو؟,what vile things are you saying?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,73.0,00:06:39.600,اگر آپ کے والد نے سنا تو,if your father hears...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,74.0,00:06:41.300,وہ اس ٹیلی ویژن کو ردی کی ٹوکری میں پھینک دیں گے,then he will throw this television out in the trash
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,75.0,00:06:43.950,اور میں اس چھوٹی سی تفریح ​​کے بغیر رہ جاؤں گا کہ میں نے,and I'll be left without the little entertainment that I have
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,76.0,00:06:48.400,آپ کو کافی آرام کیا ہے ...,you've rested enough...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,77.0,00:06:49.900,اور کافی باتیں کی ہیں,and talked enough
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,78.0,00:06:50.900,...,go...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,79.0,00:06:51.650,اور کچن کے اندر چیزیں سنبھالیں ، سبزیاں تیار کریں ... آپ کے والد,"and handle things inside the kitchen, prepare the vegetables quickly..  your father must be coming home"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,80.0,00:06:56.850,ہر روز گھر آتے ہوں گے آپ یہاں آرام سے آرام کریں ، آپ کے,"everyday you rest here comfortably,"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,81.0,00:07:01.050,اور میں ، غلام ،,"and I, slave away in the kitchen everyday..."
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,82.0,00:07:07.450,میں نے آپ کو کچن میں کتنی بار کام کرنے کی اجازت دی ہے ...  بیچلر ڈگری...,"how many times have I asked you to allow me to get a job, I have a bachelors degree..."
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,83.0,00:07:12.150,لیکن میری کوئی نہیں سنتا، آپ میری بات کیوں نہیں سنتے؟,"but no one listens to me, why don't you listen to me?"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,84.0,00:07:15.600,میں کیا سمجھ سکتا ہوں کہ آپ کی ایک خوبصورت اور پڑھی لکھی بیٹی ہے،,"what I can understand is that you have a beautiful and educated daughter,"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,85.0,00:07:20.600,لیکن آپ اسے کچھ نہیں کرنے دیں گے، آپ کیوں نہیں سمجھتے؟,"but you won't let her do anything, why don't you understand?"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,86.0,00:07:24.200,کیا یہ آپ کی کوئی اسکیم ہے؟,is this some scheme of yours?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,87.0,00:07:26.200,میں آپ کی اکلوتی بیٹی ہوں,I'm your only daughter...
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,88.0,00:07:28.150,آپ کو شرم نہیں آتی؟,aren't you ashamed at all?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,89.0,00:07:30.360,اگر یہ سکیم ہے تو میں اسے کامیاب نہیں ہونے دوں گا،,"If this is a scheme then I won't let it be successful,"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,90.0,00:07:34.450,میں بہت خوبصورت ہوں اور تم اسے ضائع ہونے دے رہے ہو، میں رات کا کھانا نہیں بنا رہا، میں سونے کے لیے اپنے کمرے میں جا رہا ہوں!,"I'm so beautiful and you're letting it go to waste, I'm not making dinner, I'm going to my room to sleep!"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,91.0,00:07:40.700,آگے کیا ہے,what's next?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,92.0,00:07:42.850,کیا ہیوی ڈریس پہنا ہے,what a heavy dress
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,93.0,00:07:43.800,تم نے میرا ڈریس بہت اچھا پہنا ہے مشی،,"you carried my dress very well Mishi,"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,94.0,00:07:48.200,مشی مجھے امید تھی کہ یہ دوسرا ڈریس جس کے لیے میرے پاس,"actually, Mishi I was hoping, that this second dress that I have"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,95.0,00:07:53.000,تمہارا فون ہے مس,your phone miss
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,96.0,00:07:54.150,اوہ، مشی؟,"uh, Mishi?"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,97.0,00:07:56.100,ہیلو، ہاں بچے؟,"hello, yes baby?"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,98.0,00:07:58.150,کیا ہوا,what happened?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,99.0,00:08:20.850,جلدی کرو لوگو!,hurry up guys!
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,100.0,00:08:22.700,ٹھیک ہے پرسکون ہو جاؤ اور سنو ماں کو کچھ مت کہنا میں,okay calm down and listen don't tell mom anything
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,101.0,00:08:26.400,آ رہا ہوں... جانی!  جانی,I'm coming... Johnny!
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,102.0,00:08:30.050,!,Johnny!
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,103.0,00:08:32.450,یہ سب نکال دو، مجھے گھر جانا ہے,"remove all of this, I have to go home"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,104.0,00:08:48.200,یہ فریج بہت گندا ہے,this fridge is so filthy
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,105.0,00:08:50.600,تم لوگ کچھ صاف نہیں کرتے,you guys don't clean anything
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,106.0,00:08:53.000,اور میں گھر سے ڈلی اور فنگر فش لے آیا ہوں،,"and I brought home nuggets and finger fish,"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,107.0,00:08:56.850,ہہ  وہ کہاں ہیں؟,huh? Where are they?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,108.0,00:09:00.600,کل آپ کے دوست آنے سے پہلے کچھ لوگ میڈم مشی سے ملنے آئے تھے,"before your friends came yesterday, some people came to meet madam Mishi,"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,109.0,00:09:04.620,تو فراد نے خدمت کی ہو گی ان کو,so Farad served must have served those to them
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,110.0,00:09:07.150,آپ جھوٹ بول رہے ہیں کیا,you are lying
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,111.0,00:09:08.650,وہ سات ہزار کا کھانا کھا چکے ہوں گے؟,would they have eaten seven thousand worth of food?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,112.0,00:09:11.400,تم انہیں بھون کر خود کھاتے ہو,you fry them up and eat them yourselves
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,113.0,00:09:13.400,اور تم کیا کر رہے ہو؟,and what are you doing?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,114.0,00:09:14.850,میں رات کا کھانا بنا رہا ہوں,I'm making dinner
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,115.0,00:09:16.850,آپ کھانا پکانے کے لیے اتنی بڑی ڈش کیوں استعمال کر رہے ہیں؟  میں آج رات کے کھانے کے لیے باہر جا رہا ہوں کیا,why are you using such a big dish to cook in? I'm going out for dinner today
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,116.0,00:09:19.950,آپ اسے اپنے پورے خاندان کے لیے بنا رہے ہیں,are you making it for your entire extended family
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,117.0,00:09:22.750,خدا کا خوف کریں....,have some fear of God....
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,118.0,00:09:26.600,اللہ ہم پر رحم کرے... ہم اپنی روٹی کبھی ناجائز طریقے سے نہیں کماتے، ہم اپنا کھانا کما کر کھاتے ہیں نا بہن؟,"God have mercy on us... we never earn our bread unlawfully, we earn and eat our food, right sister?"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,119.0,00:09:34.800,ہاں ہاں ہاں,yes
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,120.0,00:09:36.000,ضرور کرو، ذرا اسے دیکھو، وہ پھٹنے والی ہے اس نے اتنا کھایا ہے,"yeah sure you do, just look at her, she is about to explode she's eaten so much"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,121.0,00:09:41.550,تم ہنس کیوں رہے ہو؟,why are you laughing?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,122.0,00:09:43.900,سوری میڈم,sorry madam
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,123.0,00:09:44.950,میں دیکھوں گا کہ جب میں ابھی آپ کے پے چیک سے پیسے کاٹوں گا تو آپ کتنا ہنسیں گے،,I'll see how much you'll laugh when I cut money from your paycheck
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,124.0,00:09:49.200,مجھے لانڈری دکھائیں,"now, show me the laundry"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,125.0,00:09:56.450,ہم تھک گئے ہیں حیدر بھائی کیا,we're tired brother Haider
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,126.0,00:10:08.050,میں نے اسے تعلیم دی تھی تاکہ وہ یہ کر سکے؟,did I educate him so that he could do this?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,127.0,00:10:10.700,میں نے اس کی تعلیم پر اتنا خرچ کیا کہ,I spent so much on his education
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,128.0,00:10:13.050,اس کے پاس اچھی نوکری بھی نہیں ہے اور سیاست دان بننے کی تمنا ہے,he doesn't even have a decent job and aspire to be a politician
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,129.0,00:10:16.850,جو کرپٹ لوگوں سے بھرا ہوا ہے,an occupation which is filled with corrupt people
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,130.0,00:10:19.700,اب تم یہاں جوا کھیل کر پیسے کماؤ گے,now you'll earn money by gambling
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,131.0,00:10:21.850,چچا,here uncle
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,132.0,00:10:22.350,ایک گلاس پانی سے میرا غصہ ٹھیک نہیں ہو گا،,"a glass of water won't fix my anger,"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,133.0,00:10:28.700,منیر؟,Munir?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,134.0,00:10:29.550,ہاں حیدر بھائی,"yes, brother Haider"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,135.0,00:10:30.550,یہ لیں,take this
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,136.0,00:10:32.500,آپ ہماری گلی کے کنارے رہنے والی آنٹی بتول کو جانتے ہیں؟,"you know auntie Batool, who lives on the edge of our street?"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,137.0,00:10:35.900,ہاں بھائی,yes brother
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,138.0,00:10:37.250,یہ پیسے اسے دو,give this money to her
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,139.0,00:10:38.850,کیوں بھائی حیدر؟,why brother Haider?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,140.0,00:10:41.850,اس نے اپنے بچے کے سکول ٹیوشن کے پیسے نہیں دیے,she hasn't paid for her child's school tuition
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,141.0,00:10:45.150,آج کونسلر آیا,the counselor came today
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,142.0,00:10:47.200,وہ حیدر سے شکایت کر رہا تھا، وہ بہت غصے میں تھا,"he was complaining about Haider, he was very angry"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,143.0,00:10:51.000,حیدر نے کیا کیا؟,what did Haider do?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,144.0,00:10:52.200,اس نے کیا کیا,what did he do?
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,145.0,00:10:53.450,اس نے دھمکی دی,he gave a threat
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,146.0,00:10:55.300,کہ اگر اسے محلے کے لیے مختص بجٹ میں سے حصہ نہ دیا گیا,that if he isn't given a share from the allocated budget for the neighborhood
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,147.0,00:10:58.800,تو وہ کونسلر کو عدالت میں گھسیٹ کر لے جائے گا کہ,then he'll drag the counselor in court
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,148.0,00:11:01.050,کونسلر میرے کہنے پر رہ گیا ورنہ اس کے آدمی حیدر کو بلیک اینڈ بلیو مار دیتے,"the counselor left on my say so, otherwise his men would have beaten Haider black and blue"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,149.0,00:11:08.200,لیکن چچا بھائی ٹھیک کہہ رہے ہیں،,"but uncle brother is right,"
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,150.0,00:11:13.150,خاموش رہو جو,be silent
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,151.0,00:11:14.600,ان کے بڑے لوگوں کے سامنے بولنا آسان,one doesn't speak in front of their elders
Besharam,,,,,,,,,https://www.youtube.com/watch?v=EGl_UmT-TaI,152.0,00:11:17.550,نہیں ہے ان کی,you don't know dear
