Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence,Start Time,End Time
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,44.0,00:03:42.210,عقیلہ کہاں ہے؟,Where is Aqeela?,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,45.0,00:03:46.240,ماں کہاں ہے؟  کیوں گا رہے ہو؟,Where is Mom? Why are you singing?,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,46.0,00:03:50.980,میری پسند - چاہے میں گاؤں یا ناچوں،,"My choice—whether I sing or dance,",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,47.0,00:03:56.690,گانا بند کرو!,Stop singing!,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,48.0,00:04:00.790,یہ خوبصورت رنگ کے ساتھ ایک بہت قیمتی اور مہنگی ساڑھی ہے۔,This is a very valuable and expensive saree with beautiful color.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,49.0,00:04:07.500,کیا آپ جانتی ہیں شبنم، ابرش سر زرنش سے خوش نہیں ہیں۔,"Do you know, Shabnum, Abrash Sir is not happy with Zarnish.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,50.0,00:04:12.430,میں نے اپنا فیصلہ درست سمجھا,I find my judgment to be accurate,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,51.0,00:04:14.440,زرنش کی ماں نے اس کی زبردستی شادی کی,Zarnish's mother forced her into marriage,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,52.0,00:04:17.000,یہ ساڑھی بہت خوبصورت اور قیمتی ہے,This saree is so beautiful and valuable,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,53.0,00:04:20.840,ابرش سر زرنش کے لیے لائے تھے اور زرنش نے انکار کر دیا۔,Abrash Sir brought for Zarnish and Zarnish refused.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,54.0,00:04:25.310,اور پھر اس نے تمہیں دیا؟,And then he gave you?,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,55.0,00:04:27.320,اتنی قیمتی ساڑھی؟,Such precious sari?,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,56.0,00:04:30.010,اشتی، ایسا لگتا ہے کہ تم اپنے لیے جگہ بنا رہی ہو,"Aashti, it looks like you're making a place for yourself",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,57.0,00:04:34.150,شبنم کی طرف سے، مجھے بھی ایسا لگتا ہے۔,"By the Shabnum, I too feel like this.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,58.0,00:04:39.250,ایسا لگتا ہے کہ میرا بھروسہ جو ٹوٹا تھا اسے دوبارہ بنایا جا رہا ہے۔,It seems that my trust which was broken is being rebuilt.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,59.0,00:04:42.280,میرے نزدیک وہ گھر میرا گھر، میرا اصلی گھر لگتا ہے۔,"To me, that house feels like my home, my real one.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,60.0,00:04:47.660,اللہ کرے,May Allah make it happen,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,61.0,00:04:49.680,ایسا ہی ہو جائے، میں ہمیشہ یہی دعا مانگتی ہوں، اشتی بہن، اماں تمہیں بلا رہی ہیں۔,"May it be like this, I always pray this, Aashti sister, Amma is calling you.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,62.0,00:04:57.960,کیوں؟  مسعود چچا اور زمانی اماں,Why? Masood uncle and Zamani maa are here,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,63.0,00:05:01.010,آپ کی شادی کی تاریخ طے کرنے آئے ہیں۔  جلدی آؤ!,to fix your wedding date. Come Quick!,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,64.0,00:05:07.880,مہینے کی 18 تاریخ ہے، ٹھیک ہے؟  کیا مسعود، جمیلہ 18 تاریخ کے لیے کہہ رہے ہیں؟,"18th of the month is, okay? Masood, Jamila is saying for the 18th?",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,65.0,00:05:14.720,ہاں، 18 ٹھیک ہے۔,"Yes, 18th is fine.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,66.0,00:05:17.720,زمانی، ہم ان کی جلد شادی کرنا چاہتے ہیں۔,"Zamani, we want to get them married soon.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,67.0,00:05:20.090,میں بھی یہی کہتا ہوں جلدی کرو۔  اس سے میرے سر کا بوجھ ہلکا ہو جائے گا,"I say the same, do it quickly. It will lighten the burden on my head",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,68.0,00:05:26.440,مبارک ہو، 18 تاریخ شادی کی آخری تاریخ ہے۔,"Congratulations, 18th is the final wedding date.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,69.0,00:05:29.440,ارے زمانی تم کون سی میٹھی کھاؤ گے؟  میرے پاس گلاب جامن ہوں گے۔,"Hey Zamani, which sweet will you eat? I will have Gulab Jamun.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,70.0,00:05:35.640,میں نذرل جیسی لوفر سے شادی نہیں کرنا چاہتا۔  تم سب سنو،,"I don't want to marry a loafer like Nazrul. All of you listen,",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,71.0,00:05:43.960,میں کسی بھی حال میں شادی نہیں کروں گا، تم مجھے مار بھی دو،,"I will not marry under any circumstances, even if you kill me",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,72.0,00:05:49.010,وہ شادی سے کیسے انکار کر سکتی ہے؟  میں ہر قیمت پر اس سے شادی کروں گا۔,How can she refuse to marry? I will marry her at any cost.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,73.0,00:05:53.200,نارالامین نے ٹھیک کہا جمیلہ نے لڑکی کو خراب کر دیا ہے۔,"Narul Amin is right, Jamila, have spoiled the girl.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,74.0,00:05:58.080,اس نے کہا تھا کہ لڑکی کو زیادہ تعلیم نہ دو,He had said not to educate the girl too much,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,75.0,00:06:00.850,ورنہ وہ دنیا کے طریقوں سے متاثر ہو جاتی ہے۔,"otherwise, she gets influenced by the ways of the world.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,76.0,00:06:02.820,دیکھ کتنی نڈر ہے وہ سب کے سامنے کھڑی تھی,"See how fearless she is, she stood in front of everyone",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,77.0,00:06:05.880,اس نے میرے ہاتھ سے مٹھائی چھین لی,She knocked the sweet out of my hand.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,78.0,00:06:07.520,یہ گیم نہیں ہے۔  میں خود بات کروں گا۔  ارے نذر تم وہاں نہیں جاؤ گے۔,"This is not game. I’ll talk myself. Hey Nazrul, you will not go there.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,79.0,00:06:13.530,ہم اتنے بیتاب نہیں کہ جا کر شادی کی بھیک مانگیں،,We are not so desperate that we would go and beg for marriage,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,80.0,00:06:18.300,بے عزتی ہماری نہیں ہو گی۔  لڑکی کی طرف ہو گا،,The disrespect won’t be ours; it will be on the girl’s side,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,81.0,00:06:23.140,میاں بابا سے کہو، اس نے ہمیں اپنی بات بتا دی ہے۔,"Tell Mijan Baba, he has given us his words.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,82.0,00:06:25.570,نور چچا کیسے انکار کر سکتے ہیں؟,How Noor uncle can refuse him?,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,83.0,00:06:28.600,یہ نور الامین نہیں جس نے انکار کیا، یہ آشتی ہے جس نے انکار کیا,"It’s not Noor ul Amin who refused, it’s Aashti who refused",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,84.0,00:06:31.380,وہ لڑکی پاگل ہو گئی ہے۔  وہ کہتی ہیں، 'میں اپنی جان دے دوں گی,"That girl has gone mad. She says, 'I’ll give up my life",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,85.0,00:06:35.400,لیکن شادی نہیں کروں گی،,but won’t marry,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,86.0,00:06:38.600,وہ آشتی کا غصہ ہم پر کیوں نکالتا ہے؟,Why does he take out Aashti's anger on us?,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,87.0,00:06:42.790,مجھے مار ڈالو، لیکن میں پھر بھی نذر سے شادی نہیں کروں گا۔,"Kill me, but I still won’t marry Nazrul.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,88.0,00:06:47.790,میں مر جاؤں گا لیکن نذرل سے شادی نہیں کروں گا۔,I will die but never marry Nazrul.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,89.0,00:06:50.640,اسے چھوڑ دو۔  میں اسے نہیں چھوڑوں گا۔  میں اسے مار ڈالوں گا۔  اتنے,Leave her. I won't leave her. I will kill her.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,90.0,00:06:58.720,سال گزر گئے اور نہ کہہ کر,"So many years have passed, and by saying no",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,91.0,00:07:02.000,اس نے ہمیں ذلیل و خوار کیا، میں نے تمہیں بار بار خبردار کیا کہ,"she made us feel humiliated, I warned you again and again",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,92.0,00:07:07.010,اسے باہر نہ بھیجنا، لیکن تم نے توجہ نہیں دی۔  میں اسے نہیں چھوڑوں گا!,"not to send her out, but you didn’t pay attention. I won't spare her!",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,93.0,00:07:11.640,وہ پاگل ہو گئی ہے۔  تم یہاں کیوں کھڑے ہو؟  اندر جاؤ۔,She has gone crazy. Why are you standing here? Go inside.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,94.0,00:07:15.140,یہ لڑکی پاگل ہو گئی ہے، اور اس نے مجھے بھی پاگل کر دیا ہے،,"This girl has gone crazy, and she has made me crazy too",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,95.0,00:07:18.160,مجھے معاف کر دو، اسے معاف کر دو، یہ پاگل ہو گئی ہے۔,"forgive me, forgive her, she has gone mad.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,96.0,00:07:23.650,اگر وہ پاگل ہو گئی ہے تو اسے پناہ میں بھیج دیں لیکن اسے مار ڈالیں گے۔,"If she has gone crazy, send her to the asylum but will kill her.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,97.0,00:07:29.840,اگر تم اسے مارو گے تو تم بھی ضرور جیل جاؤ گے۔,"If you kill her, you too will definitely go to jail.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,98.0,00:07:33.030,میں جاؤں گا، جیل ضرور جاؤں گا,"I will go, I will definitely go to jail",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,99.0,00:07:35.360,اگر ضرورت پڑی تو خود کو پھانسی تک لے جاؤں گا۔  لیکن میں اسے نہیں چھوڑوں گا۔,"If the need arises, I will even hang myself. But I will not leave her.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,100.0,00:07:41.440,مجھے اور اسے بھی معاف کر دو۔  میں اس سے نورل امین سے بات کروں گا۔  میں,Forgive me and her too. I will talk to her Nooral Amin. I will,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,101.0,00:07:47.120,جمیلہ کو دوں گا، میں اس گھر میں قدم نہیں رکھوں گا جب تک,"Jamila, I will not step into this house until",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,102.0,00:07:54.840,وہ شادی پر راضی نہ ہو جائے، میں واپس نہیں آؤں گا,"she agrees to marry, I will not come back",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,103.0,00:08:00.440,میں ابھی جا رہا ہوں!,I am leaving now!,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,104.0,00:08:03.480,نورالامین!  میں اب گھر واپس نہیں آؤں گا!,Nurul Amin! I won't come back home now!,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,105.0,00:08:08.070,میں پاگل ہو گیا ہوں!,I've gone mad!,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,106.0,00:08:12.490,تم نے مجھے پہلے ہی پاگل کر دیا ہے، مجھے ذلیل کیا ہے، اور میری بے عزتی کا سبب بنا ہے,"You've already made me crazy, humiliated me, and caused my disgrace",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,107.0,00:08:15.780,اور میری بے عزتی کا باعث ہے۔  تم نے ایسا کیا کیا؟  بتاؤ!,and caused my disgrace. What did you do like this? Tell me!,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,108.0,00:08:20.680,ارے عمیدہ تم باہر جاؤ، جاؤ!,"Hey Umeeda, you go outside, go!",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,109.0,00:08:27.900,اشتی تم ایسا کیوں کر رہی ہو؟,"Aashti, why are you doing like this?",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,110.0,00:08:31.740,اب تو ابرش بھی شادی شدہ ہے۔,Now even Abrash is married.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,111.0,00:08:34.800,اب تم کس کی محبت میں دیوانہ ہو رہے ہو؟,"Now, whose love are you going crazy for?",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,112.0,00:08:37.220,کیوں اپنی جان کی دشمن بن گئی ہو اشتی؟,"Why have you become an enemy of your life, Aashti?",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,113.0,00:08:40.220,تم نے اپنے باپ کو بھی پاگل کر دیا ہے۔,You've made your father gone mad as well.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,114.0,00:08:44.830,ماں میں شادی نہیں کروں گا۔,"Mom, I won't marry.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,115.0,00:08:48.000,میں کسی سے شادی نہیں کروں گا۔,I won't get married with anyone.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,116.0,00:08:51.280,ہاں، تم اپنی ساری زندگی اپنے باپ کے گھر میں گزارو گے۔,"Yes, you'll spend your entire life living in your father's house.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,117.0,00:08:56.850,تم اپنے باپ کی کمائی سے پیٹ بھرو گے۔,You'll feed on your father's earnings.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,118.0,00:08:59.690,نہیں ماں، میں کماؤں گا۔,"No mom, I will earn.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,119.0,00:09:05.270,میں شادی نہیں کروں گا۔  اشتی، تم ایسا کیوں کر رہی ہو!,"I will not marry. Aashti, why are you doing like this!",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,120.0,00:09:09.270,کیوں اپنی جان کی دشمن بن گئی ہو اشتی؟,"Why have you become an enemy of your life, Aashti?",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,121.0,00:09:12.240,اگر تیرا باپ یہ سنے گا تو تجھے مار ڈالے گا!,"If your father hears this, he'll kill you!",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,122.0,00:09:16.260,وہ مجھے بھی مار دے گا!  میں مر جاؤں گا۔,He'll kill me too! I will die.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,123.0,00:09:19.340,آشتی، رحم کرو، خدا کے لیے رحم کرو۔,"Aashti, have mercy, for God's sake have mercy.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,124.0,00:09:22.980,میرے بچے، تم ایسا کیوں کر رہے ہو؟,"My child, why are you doing like this?",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,125.0,00:09:32.680,زرنش تم جانتی ہو مجھے سمندر بہت پراسرار لگتا ہے۔,"Zarnish, do you know I find the ocean very mysterious.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,126.0,00:09:41.420,کیا آپ نے کبھی کھلے سمندر میں بارش دیکھی ہے؟,Have you ever seen rain in the open sea?,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,127.0,00:09:44.950,نہیں، میں نے اسے کبھی نہیں دیکھا۔,"No, I've never seen it.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,128.0,00:09:48.530,مجھے سمندر بھی پسند ہے، مجھے یہ بہت دلکش لگتا ہے۔,"I also like the sea, I find it very fascinating.",,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,129.0,00:09:54.450,مجھے خوشی ہے کہ آپ نے مجھے یہاں لانے کے لیے کچھ وقت نکالا۔,I'm glad you took some time out to bring me here.,,
Aashti,,,,,,,,,https://www.youtube.com/watch?v=XwaAg6iItsQ,130.0,00:10:01.610,سمجھ میں نہیں آتا کہ ہم ان چھوٹی چھوٹی چیزوں کو,I don't understand why we are letting these small things,,
