Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,32.0,00:04:27.700,دے دو،,"go, give it to Rabia"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,33.0,00:04:34.070,دادا جان دے دو،,"Grandpa, go give it yourself"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,34.0,00:04:54.850,شکر کرو، جاؤ رابی، جاؤ  خدا کے والد نے مجھے پیسے دیے ہیں جو,thank God dad has given me the money
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,35.0,00:04:58.520,گروسری ختم ہونے والے تھے کیا,the groceries were about to end
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,36.0,00:05:06.270,آپ نے دیکھا؟,did you see?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,37.0,00:05:08.380,کہنے کے باوجود ابا نے پیسے نہیں بڑھائے,"Despite saying it, Dad didn't increase the money"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,38.0,00:05:12.130,اب اس کا کیا کروں؟,what shall I do with it now?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,39.0,00:05:14.670,ماں آپ فکر نہ کریں,"mom, don't worry"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,40.0,00:05:17.680,ہم انتظام کر لیں گے اور دادا جی کو اس طرح پریشان نہ کریں,"We will manage, and don't trouble Grandpa like this"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,41.0,00:05:22.420,میں انہیں کیسے پریشان نہیں کر سکتا۔  یہ گھر میں نے,how can I not trouble him? I have to run this house
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,42.0,00:05:25.890,چلانا ہے، میں کیسے کروں گا؟,"I have to manage, how will I do it?"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,43.0,00:05:28.980,ابا...,dad...
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,44.0,00:05:35.860,پاپا، میں نے آپ سے کہا تھا کہ اس بار پیسے بڑھا دیں۔,"Dad, I had told you to increase the money this time."
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,45.0,00:05:40.880,یہ رقم تمام اخراجات کو پورا کرنے کے لیے کافی نہیں ہے۔,This amount is not enough to cover all the expenses.
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,46.0,00:05:43.580,پیارے، دکانوں کا کرایہ,"dear, the shops rents"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,47.0,00:05:47.140,اور میری پوری پنشن..,and my entire pension..
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,48.0,00:05:52.990,میری کوئی چھپی ہوئی آمدنی نہیں ہے یا,I don't have any hidden income or so
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,49.0,00:05:55.820,آپ کو اخراجات کم کرنے کی ضرورت ہے،,you need to cut down expenses
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,50.0,00:05:58.990,میں اخراجات کم کروں گا؟,I shall cut down the expenses?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,51.0,00:06:01.100,آپ کو کیا معلوم کہ میں اپنی زبان کاٹ کر اخراجات کا انتظام کیسے کرتا ہوں۔,What do you know about how I manage the expenses by biting my tongue?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,52.0,00:06:06.780,خرچے کم نہیں ہو سکتے، اتنی مہنگائی ہے,"The expenses can't be reduced, there is so much inflation"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,53.0,00:06:11.230,میں اس طرح گھر نہیں چلا سکتا، آپ خود ہی کر لیں میں نے,"I can't run the house like this, please do it yourself"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,54.0,00:06:14.550,اتنی مشقت کی زندگی گزاری ہے، کبھی اچھے کپڑے نہیں پہنے، نہ اچھا کھانا کھایا,"I have lived a life of such hardship, never wearing good clothes nor eating good food"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,55.0,00:06:17.980,یہ تمہاری سب سے بڑی کمزوری ہے,This is your biggest weakness
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,56.0,00:06:22.260,تم ناشکرے ہو!,you are ungrateful!
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,57.0,00:06:24.590,کمال کے انتقال کے بعد میں نے اپنی پوری کوشش کی ہے,"After Kamal's demise, I have tried my level best"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,58.0,00:06:28.950,کہ آپ سب کو کسی قسم کی پریشانی کا سامنا نہ کرنا پڑے,to ensure that you all don't face any kind of hardship
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,59.0,00:06:32.840,اور اللہ کا لاکھ لاکھ شکر ہے کہ ہم بہت سے لوگوں سے بہتر ہیں,"and thanks to God a million times, that we are much better than so many other people"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,60.0,00:06:39.780,ناشکری نہ کریں، پیارے,"don't be ungrateful, dear"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,61.0,00:06:42.390,اس رقم کو سنبھالنے کی کوشش کریں,try to manage in this amount
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,62.0,00:06:47.450,والد صاحب، آپ اس حقیقت سے انکار نہیں کر سکتے کہ آج کل پیسہ حقیقت بن چکا ہے، اس کو,"dad, you cannot deny the fact that nowadays money has become the reality"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,63.0,00:06:58.050,کم کرنے کی بجائے مجھے کیوں کم کرنے کی کوشش کی جائے، کوئی مجھے بتائے بغیر نہیں رہ سکتا۔  آمدنی؟,"instead of telling me to cut down the expenses, why don't you try to increase the income?"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,64.0,00:07:03.930,اب یہ جاوید، جو ہماری دکان پر کرایہ دار ہے،,"now this Javed, who is our tenant at the shop"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,65.0,00:07:07.520,4 سال ہو گئے، اس نے کرایہ نہیں بڑھایا۔  لوگوں کے کرائے مسلسل بڑھ رہے ہیں۔,"it's been 4 years, he hasn't raised the rent. People's rents are increasing on a regular basis."
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,66.0,00:07:13.620,میں یہ ضرور کہوں گا کہ اگر اس بار وہ کہتا ہے کہ وہ کرایہ نہیں بڑھائے گا تو,"I must say, if this time he says that he won't increase the rent,"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,67.0,00:07:17.840,اسے دکان خالی کرنے کو کہیں اور چھوڑ دیں,then ask him to vacate the shop and leave
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,68.0,00:07:19.790,ہم کوئی اور کرایہ دار ڈھونڈ لیں گے، کم از کم ہم کرایہ بڑھا دیں گے,"we'll find another tenant, at least we'll increase the rent"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,69.0,00:07:22.870,ہمم.. آپ ٹھیک کہتے ہیں,hmm.. you are right
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,70.0,00:07:27.140,میں اس سے دوبارہ بات کروں گا,I will talk to him again
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,71.0,00:07:28.480,ابا، صرف اس سے بات نہیں کریں گے اور اس سے کوئی نرمی بھی نہیں کریں گے،,"dad, don't only talk to him also don't show him any leniency"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,72.0,00:07:32.210,وہ اب,"its done, he shall leave now"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,73.0,00:07:45.620,ماں کو چھوڑ دے گا...,mom...
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,74.0,00:07:47.680,سنو میں عائشہ کے گھر جا رہا ہوں,"listen, I am going to Ayesha's house"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,75.0,00:07:50.820,تم عائشہ کے گھر جا رہی ہو یا کسی شادی پر؟  آپ نے اتنا میک اپ کیوں کیا ہے؟,are you going to Ayesha's house or some wedding? Why you've put so much of makeup?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,76.0,00:07:58.870,میں نے ابھی لپ اسٹک لگائی ہے,I have just put on some lipstick
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,77.0,00:08:01.440,اگر آپ کے دادا نے دیکھا تو وہ آپ کو ڈانٹیں گے,"If your grandpa sees, he will scold you"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,78.0,00:08:04.940,دادا جان کو میری ہر چیز کا مسئلہ ہے,grandpa has problem with my everything
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,79.0,00:08:08.670,اس گھر میں آپ ہی مجھ سے سب سے زیادہ پیار کرنے والے ہیں,you are the only one who loves me the most in this house
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,80.0,00:08:14.030,آپ میری اتنی چاپلوسی کیوں کر رہے ہیں؟  بتاؤ ماں تمہیں کیا چاہیے،,"why are you flattering me so much? Tell me, what do you want"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,81.0,00:08:18.690,مجھے صرف 5000 روپے,"mom, I need only 5000 rupees"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,82.0,00:08:22.550,5000 چاہیے!  کیوں؟,5000! Why?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,83.0,00:08:25.180,اصل میں یہ میری دوست کی سالگرہ ہے اس لیے میں اس کے لیے ایک تحفہ خریدنا چاہتا ہوں،,actually its my friend's birthday so I want to buy a gift for her
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,84.0,00:08:28.100,برائے مہربانی مجھے دے دیں,please give me
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,85.0,00:08:30.990,ہمارے پاس یہاں کھانے کے لیے بھی پیسے نہیں ہیں،,"We don't even have money for food here,"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,86.0,00:08:33.200,اور آپ اپنے بیکار دوستوں پر پیسہ خرچ کرنا چاہتی ہیں،,and you want to spend money on your useless friends
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,87.0,00:08:35.900,ماں پلیز، مجھے کچھ پیسے دو۔  وہ بہت امیر لڑکی ہے۔  اگر میں اسے سستا تحفہ دوں تو یہ میری توہین ہو گی,"Please mom, give me some money. She is a very rich girl. If I give her a cheap gift, it will be an insult to me"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,88.0,00:08:41.380,بالکل نہیں!  ناممکن میں تمہیں نہیں دوں گا,"absolutely not! Impossible, I won't give you"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,89.0,00:08:45.650,اگر سجل تم سے مانگتی تو تم دس ہزار نکال کر اسے دے دیتے۔,"If Sajjal had asked you, you would have taken out 10,000 and given it to her."
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,90.0,00:08:49.410,لیکن تمہارے ساتھ میرے لیے کچھ نہیں ہے,But there is nothing for me with you
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,91.0,00:08:51.440,تم میں اور سجل میں بہت فرق ہے,there is a lot of difference between you & Sajjal
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,92.0,00:08:54.690,وہ اپنی پڑھائی پر پیسے خرچ کرتی ہے اور تم!  تم اپنے بیکار دوستوں پر خرچ کرتے ہو،,"She spends the money on her studies, and you! You spend on your useless friends"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,93.0,00:09:00.300,وہ پیسے میرے ہاتھ میں دیتی ہے۔  وہ ہر وقت نہ صرف پیسے مانگتی ہے,"As it is, She gives the money in my hand. She not only asks for money at all times"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,94.0,00:09:04.850,اب سجل کو خدا کی طرف سے جو صلاحیتیں ملی ہیں، ان کا اس کے پاس کوئی کریڈٹ نہیں ہے,"Now, the abilities that Sajjal has received from God, she has no credit for them"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,95.0,00:09:09.540,وہ جو بھی دیکھتی ہے سیکھ لیتی ہے، تو ظاہر ہے وہ اچھی پڑھائی کرے گی,"she learns whatever she sees, so obviously she'll study well"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,96.0,00:09:14.160,اور پھر وہ دادا جان کی پسندیدہ ہے، وہ ہمیشہ اپنی جیبیں بھرتا رہتا ہے کہ,"and then she is grandpa's favorite, he is always filling her pockets"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,97.0,00:09:17.950,تمہیں کس نے روکا تھا؟  آپ بھی سب کے پسندیدہ بن جائیں گے,who had stopped you? You shall also become everyone's favorite
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,98.0,00:09:21.650,لیکن نہیں!  آپ کے پاس اپنے دوستوں سے شاید ہی کوئی وقت بچا ہو,but no! You hardly have any time left from your friends
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,99.0,00:09:25.060,نہ آپ کو پڑھائی میں دلچسپی ہے نہ کام، کچھ بھی نہیں!,"neither you are interested in studies or work, nothing!"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,100.0,00:09:28.880,آپ نے اپنا لیکچر صرف اس لیے شروع کیا ہے کہ میں نے آپ سے کچھ پیسے مانگے ہیں,you've started your lecture just because I have asked you for some money
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,101.0,00:09:33.090,جس دن آپ کچھ پیسے کمائیں گے، اس دن آپ آکر مجھ سے بات کر سکتے ہیں,"the day you will earn some money, that day you can come & talk to me"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,102.0,00:09:37.780,میں نے ابھی کچھ پیسے مانگے ہیں!,I've just asked for some money!
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,103.0,00:09:49.000,میں اس خراب طرز زندگی سے تنگ آ گیا ہوں,I'm fed up of this poor lifestyle
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,104.0,00:10:48.710,میم، آپ کے بتائے ہوئے مینو کے مطابق سب کچھ تیار ہے,"maam, everything is ready as per the menu you've given"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,105.0,00:10:54.940,اور مجھے امید ہے کہ آپ کو تعمیل کرنے کا موقع نہیں ملے گا، ایسا نہیں ہونا چاہیے کہ,and I hope that you won't get a chance to compliant
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,106.0,00:11:05.200,پاشا اتنے عرصے بعد گھر آ رہے ہیں،,Pasha is coming home after so long
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,107.0,00:11:08.060,میں نہیں چاہتا کہ کسی وجہ سے اس کا موڈ خراب ہو،,I don't want his mood to spoil because of any reason
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,108.0,00:11:10.980,ٹھیک ہے میم,alright maam
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,109.0,00:11:13.380,علیزے کہاں ہے؟,where is Aleezay?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,110.0,00:11:14.550,میڈم، وہ پول کے کنارے علیزے پر اوپر ہے,"Ma'am, she is upstairs at the poolside"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,111.0,00:11:41.510,بہت اچھی!  میں بہت خوش ہوں کہ آپ تیار ہو گئے۔  والد صاحب کسی بھی وقت یہاں ہوں گے,very nice! I am so glad that you got ready. Dad must be here anytime
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,112.0,00:11:45.550,؟,dad?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,113.0,00:11:47.240,معاف کیجئے گا ماں، میں پاپا کے لیے تیار نہیں ہوا لیکن پارٹی کے لیے,"Excuse me mom, I haven't got ready for dad but for the party"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,114.0,00:11:51.400,آپ کا کیا مطلب ہے؟,what do you mean?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,115.0,00:11:53.280,پیارے آپ کے پاپا اتنے عرصے بعد گھر آرہے ہیں تو,"dear, your dad is coming home after so long"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,116.0,00:11:56.690,کیا؟,so what?
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,117.0,00:11:58.880,تو کیا وہ پسند نہیں کرے گا اگر ہم رات کا کھانا ایک ساتھ کریں؟,"so, won't he like if we do the dinner together?"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,118.0,00:12:02.520,ماں، کیا والد صاحب نے کبھی اس بات کی پرواہ کی ہے کہ مجھے کیا پسند ہے اور کیا نہیں؟,"Mom, has dad ever cared about what I like and what I don't like?"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,119.0,00:12:08.020,علیزے تم میرا موڈ خراب کر رہے ہو اب,"Aleezay, your are spoiling my mood now"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,120.0,00:12:13.540,تمہارے پاپا دو مہینے بعد واپس آ رہے ہیں، تمہیں یہاں ہونا چاہیے,"your dad is coming back after two months, you should be here"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,121.0,00:12:17.790,تم ان کا پرتپاک استقبال کرنے کے لیے آئے ہو,you are here to do his very warm welcome
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,122.0,00:12:21.340,ان کی غیر موجودگی یا موجودگی سے مجھے,His absence or presence doesn't make a difference to me
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,123.0,00:12:24.610,اور امی کو کوئی فرق نہیں پڑتا، مجھے دیر ہو رہی ہے اس لیے بار بار فون مت کرنا میری پارٹی خراب کرنے کے لیے۔  ٹھیک ہے تم سے پیار ہے!  الوداع,"and mom, I am going to be late so don't call again & again to ruin my party. Okay love you!"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,124.0,00:12:46.160,اس خوبصورت تحفے کے لیے آپ کا بہت بہت شکریہ رمشا,thank you so much Rimsha for this beautiful gift
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,125.0,00:12:49.790,!,you're welcome!
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,126.0,00:12:50.830,واہ، یہ بہت خوبصورت ہے,"Wow, its so pretty"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,127.0,00:12:53.330,اس نے اس گفٹ کے لیے میرے پورے دو گھنٹے ضائع کر دیے،,She wasted two whole hours of mine for this gift
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,128.0,00:12:55.910,مجھے عام چیزیں پسند نہیں، اسی لیے وقت لگتا ہے،,"I don't like ordinary things, that's why it takes time obviously"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,129.0,00:12:59.940,ہاں ہم جانتے ہیں کہ تم کتنے چنندہ ہو،,yes we know how choosy you are
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,130.0,00:13:03.460,تم نے ہمیں صرف کینٹین سے ٹریٹ دیا، کیا کہہ رہے ہو؟,"You only gave us a treat from the canteen, what are you saying?"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,131.0,00:13:07.570,جب میری سالگرہ آئے گی، میں آپ لوگوں کو 5 اسٹار ہوٹل لے جاؤں گا,"when my birthday will come, I will take you guys to the 5 star hotel"
Bharam,,,,,,,,,https://www.youtube.com/watch?v=DW4YbFWsCu0,132.0,00:13:11.120,واہ!  تمھارے پاس بہت پیسہ ہے,Wow! You've got a lot of money
