Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,39.0,00:04:39.960,مجھے چائے دو۔  مجھے دیر ہو رہی ہے۔,Give me tea. I am getting late.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,40.0,00:04:41.680,اور ہاں,"And yes,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,41.0,00:04:42.760,ماما کے لیے ہلدی والا دودھ لاؤ۔,bring turmeric milk for mama.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,42.0,00:04:45.360,اگر میں تمہیں صبح چھاچھ کی بجائے چائے پلاتا,Had I given you tea instead of buttermilk
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,43.0,00:04:49.360,تو تم اندھیرے والے لڑکے ہوتے۔,then you would have been a dark boy.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,44.0,00:04:51.720,اپنی ماں کا شکریہ۔,Thank your mother.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,45.0,00:04:57.760,اوچ,Ouch.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,46.0,00:05:45.920,معاف کیجئے گا۔  ایک منٹ۔,Excuse me. One minute.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,47.0,00:07:35.440,ماما مجھے یقین ہے آپ کو کوئی غلط فہمی ہوئی ہے۔,"Mama, I am sure you have a misunderstanding."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,48.0,00:07:38.360,اگر ایسا کچھ ہوتا تو,If there was something like that
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,49.0,00:07:41.720,اسے باتیں چھپانے کی عادت نہیں ہے۔,he is not in the habit of hiding things.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,50.0,00:07:44.840,اور وہ چاہ کر بھی تم سے کچھ نہیں چھپا سکتا۔,And he cannot hide anything from you
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,51.0,00:07:53.320,خوشبو؟,Perfume?
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,52.0,00:07:55.200,کیا پرفیوم، ماما؟,"What perfume, mama?"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,53.0,00:07:59.680,ماما,Mama.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,54.0,00:08:01.880,آپ کو کیسے معلوم کہ اس نے اسے خفیہ رکھا ہے؟,How do you know he has kept it secretly?
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,55.0,00:08:04.560,ماما، جو جانتا ہے کہ کسی نے,"Mama, who knows someone"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,56.0,00:08:07.160,اور کوئی شخص تحفہ واپس نہیں کرتا ہے۔,and a person doesn’t return a gift.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,57.0,00:08:21.520,ٹھیک ہے  ہاں ماما۔,"Fine. Yes, mama."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,58.0,00:08:23.840,ہاں ماما میں نے سنا ہے۔  میں گھر آؤں گا۔,"Yes, mama, I heard it. I will come home."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,59.0,00:08:43.720,جی جناب۔,"Yes, sir."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,60.0,00:08:45.080,نہیں نہیں جناب۔,"No, no, sir."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,61.0,00:08:47.520,اصل میں جناب…,Actually sir…
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,62.0,00:08:50.640,معاف کیجئے گا جناب۔,Sorry sir.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,63.0,00:08:53.280,یہ دوبارہ نہیں ہوگا۔,It won’t happen again.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,64.0,00:08:56.560,ٹھیک ہے جناب۔,Okay sir.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,65.0,00:09:04.800,کیا آپ کو جرمانہ ملا؟,Did you get the penalty?
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,66.0,00:09:06.800,باس نے اس بار کیا کہا؟,What did boss say this time?
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,67.0,00:09:08.640,کیا وہ آپ کی تنخواہ میں کٹوتی کرے گا یا,Will he deduct your salary or
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,68.0,00:09:11.880,چپ رہو۔,Shut up.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,69.0,00:09:13.400,پہلے تو صبح سویرے باس سے میری توہین ہوتی ہے,"First, I get insulted by boss"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,70.0,00:09:15.440,اور,and you come to add salt
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,71.0,00:09:17.320,میری بات سنو،,"Listen to me,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,72.0,00:09:18.800,نوکری چھوڑو اور پنجاب واپس جاؤ۔,quit the job and go back to Punjab.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,73.0,00:09:21.800,وہاں جا کر,Go there and take care of
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,74.0,00:09:24.480,کونسی دولت؟,What wealth?
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,75.0,00:09:26.320,ہم سب کچھ بیچ کر یہاں آئے۔,We sold everything and came here.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,76.0,00:09:29.240,اب ہم صرف نام کے چودھری ہیں۔,Now we are only Chaudaries in name.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,77.0,00:09:31.120,تم لوگوں نے اپنی عادت ابھی تک نہیں چھوڑی,You people still haven’t given up your habit.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,78.0,00:09:34.600,پھر بھی آپ اپنی مرضی سے دفتر آتے ہیں,"Still, you come to the office by your will"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,79.0,00:09:36.480,اور اپنی مرضی سے دفتر سے نکلتے ہیں۔,and you leave the office by your will.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,80.0,00:09:38.560,تم جانتے ہو، میں اپنی مرضی سے دیر نہیں کرتا۔,"You know, I don’t get late by my will."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,81.0,00:09:40.440,ہاں، آپ جو بھی کرتے ہیں، آپ,"Yes, whatever you do, you do it"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,82.0,00:09:43.920,اور تمہارے گھر میں,And you have bigger boss at home
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,83.0,00:09:46.280,اور وہ تمہاری پیاری ماں ہے۔,and that is your beloved mother.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,84.0,00:09:48.920,چپ رہو۔,Shut up.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,85.0,00:10:03.120,ماما میں آپ کو بتا رہی ہوں,"Mama, I am telling you"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,86.0,00:10:04.680,کہ بھائی مراد,whether brother Murad wears
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,87.0,00:10:07.280,پھر بھی لڑکیاں شہد کی مکھیوں کی طرح اس کے گرد گھومتی ہوں گی۔,still girls will roam around him
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,88.0,00:10:10.920,میرا بھائی بہت اچھا لگ رہا ہے۔,My brother is so good looking.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,89.0,00:10:12.680,تعلیم یافتہ اور اب اس کے پاس اچھی نوکری بھی ہے۔  جو,Educated and now he even has a good job.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,90.0,00:10:15.680,لڑکیاں دفتر میں کام کرتی ہیں وہ,The girls who work in the office
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,91.0,00:10:20.200,وہ گھر سے نکلتے ہیں تاکہ جب وہ,They leave the home so that when they
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,92.0,00:10:26.920,خالہ شہلا کی بیٹی،,"That aunt Shehla’s daughter,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,93.0,00:10:28.960,اس نے نوکری بھی نہیں کی، پھر,"she didn’t even do a job, then"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,94.0,00:10:34.640,آپ اس کے بارے میں درست ہیں۔,You are right about that.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,95.0,00:10:38.800,ضروری نہیں کہ دفتر میں کام کرنے والی لڑکیاں ہی,It is not necessary that only girls working
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,96.0,00:10:43.440,گھر بیٹھی لڑکیاں بھی,"Even girls sitting at home,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,97.0,00:10:47.080,اپنے بڑوں کی عزت اچھی طرح برباد کر سکتے ہیں۔,"They can ruin the respect of their elders well,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,98.0,00:10:53.160,محبت سے شادی کرنا جرم نہیں ہے۔,Getting married out of love is not a crime.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,99.0,00:10:57.080,نہیں، یہ کوئی جرم نہیں، یہ گناہ ہے۔,"No, it is not a crime, it is a sin."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,100.0,00:11:01.600,بہت بڑا گناہ۔,A very big sin.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,101.0,00:11:03.480,اپنے والدین کی مرضی کے خلاف شادی کی،,"Marrying against the will of your parents,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,102.0,00:11:09.440,تو ماما مجھے کیا کرنا چاہیے تھا؟  کیا,"So, mama, what should I have done?"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,103.0,00:11:11.240,مجھے اس گھر کی دہلیز پر بیٹھ کر,Should I have sat on the doorstep of this home
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,104.0,00:12:08.040,میری بیٹیوں پر بے شرمی کی انتہا ہے۔,Shamelessness ends on my daughters.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,105.0,00:12:14.640,اب بہن کس سے لڑی؟,Now who did sister fight with?
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,106.0,00:12:17.120,اس گھر میں مجھ سے بڑا اس کا دشمن کون ہو سکتا ہے,"Who can be a bigger enemy of her in this home,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,107.0,00:12:21.680,اس کی ساری لڑائیاں مجھ سے ہیں،,"She has all fights with me,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,108.0,00:12:25.800,بہن صبح سے اپنے کمرے سے نہیں نکلی۔,Sister hasn’t left her room
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,109.0,00:12:28.240,میں دو بار اس سے ناشتے کے بارے میں پوچھنے گیا،,"I went twice to ask her about breakfast,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,110.0,00:12:30.400,اس نے دونوں موقعوں پر مجھے ڈانٹا,she scolded me on both occasions
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,111.0,00:12:33.520,بیچاری نگی سارا دن گھر کا کام کرتی ہے۔,Poor Niggi does the work at home
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,112.0,00:12:37.840,لیکن یہ لڑکی گلاس اٹھا کر,But this girl doesn’t pick the glass
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,113.0,00:12:41.240,مجھے نہیں معلوم کہ وہ کس کے باپ کا,I don’t know whose father she mourns
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,114.0,00:12:46.240,دوپہر ہو چکی ہے،,"It has been afternoon,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,115.0,00:12:48.600,وہ مجھے گھر والوں سے بے عزت کرتی ہے۔,She gets me insulted by the family.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,116.0,00:12:53.320,ماما ویسے بھی رشتے داروں کو چھوڑیں,"Mama, anyway, leave the relatives,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,117.0,00:12:55.760,وہ صرف گپ شپ کرنے آتے ہیں۔  فیصل کے ساتھ میری شادی پر,they just come to get gossip.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,118.0,00:12:57.720,دو دن بات کرنے کے بعد بھی وہ خاموش ہو گئے۔,They still got quiet after talking for two days
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,119.0,00:13:01.040,آپ کے اپنے رشتہ دار,Your own relatives say a hundred things
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,120.0,00:13:04.760,آپ زیادہ بات نہیں کرتے۔,You don’t talk too much.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,121.0,00:13:08.000,یہ لوگ جن کے پاس یہ مسائل ہیں,These people who have these problems
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,122.0,00:13:12.160,میرے بیٹے کو اپنا پروپوزل دینا چاہتے ہیں۔,who want to give their proposal to my son.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,123.0,00:13:14.400,لیکن میں نے بھی قسم کھائی ہے کہ,But I too have sworn that no matter
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,124.0,00:13:19.160,میں گھر والوں سے بہو نہیں لاؤں گا۔,I will not bring a daughter-in-law
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,125.0,00:13:25.240,بے شرم۔,Shameless.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,126.0,00:13:26.920,تم اپنی ماں کی نقل کرو!,You copy your mother!
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,127.0,00:14:12.160,معاف کیجئے گا۔,Excuse me.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,128.0,00:14:16.520,معذرت  میں انتہائی معذرت خواہ ہوں۔,Sorry. I am extremely sorry.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,129.0,00:14:19.200,ایک غلط فہمی تھی۔,There was a misunderstanding.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,130.0,00:14:52.440,کیسے ہیں فیصل بھائی؟,How are you brother Faisal?
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,131.0,00:14:55.160,کیسی ہو مراد؟,"How are you, Murad?"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,132.0,00:14:57.200,ایک-ایک۔  ایک-ایک۔,A-one. A-one.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,133.0,00:14:59.560,چلو اندر آؤ,"Come on, come inside,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,134.0,00:15:01.360,اصل میں، آؤ اور کھانا کھاؤ۔,"In fact, come and have food."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,135.0,00:15:04.160,کسی اور وقت۔,Some other time.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,136.0,00:15:05.960,ارے چلو فیصل۔,"Hey, come on Faisal."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,137.0,00:15:07.600,کسی کو پہلا اقدام کرنا ہے،,"Someone has to make the first move,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,138.0,00:15:11.240,پہلا قدم اٹھانا اس کا کام ہے۔,It is her job to make the first move.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,139.0,00:15:13.920,اب دو سال بعد,"Now after two years,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,140.0,00:15:16.040,کہ شاید پتھر کو پگھلانا آسان ہے,"that maybe melting the stone is easy,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,141.0,00:15:18.240,لیکن خالہ کا دل پگھلانا ناممکن ہے۔,but melting aunt’s heart is impossible.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,142.0,00:15:23.200,مجھے امید ہے کہ آپ سمجھ گئے ہوں گے۔,I hope you understand.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,143.0,00:15:27.400,معذرت، اگر آپ کو میری بات پسند نہیں آئی۔,"Sorry, if you didn’t like what I said."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,144.0,00:15:29.680,نہیں، نہیں، یہ ٹھیک ہے.,"No, no, it is okay."
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,145.0,00:15:34.280,عترت بھیجیں۔,Send Itrat.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,146.0,00:15:37.080,جی ہاں  جی ہاں  میں اسے بھیج دوں گا۔,Yes. Yes. I will send her.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,147.0,00:16:46.400,کیا مسئلہ ہے چودھری صاحب؟,"What is the problem, Chaudary?"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,148.0,00:16:48.880,آپ ہر بار ہار جاتے ہیں۔,You lose every time.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,149.0,00:16:51.440,میں نے سوچ کر گیم کھیلنے کو کہا تھا,I have told you play the game
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,150.0,00:16:59.000,ارے,"Hey,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,151.0,00:17:01.280,آج اگر میں ہار گیا ہوں تو,"if I have lost today,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,152.0,00:17:06.360,اگر میں جیت جاتا تو,"Had I won,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,153.0,00:17:08.400,تم دونوں کے داخلے پر پابندی لگا دیتا۔,I would have banned the entry of you two.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,154.0,00:17:11.600,میں چوہدری ہوں۔,I am a Chaudary.
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,155.0,00:17:13.760,ارے چوہدری صاحب,"Hey, Mr. Chaudary,"
Mannat Murad,,,,,,,,,https://www.youtube.com/watch?v=jL33r-ohE_4,156.0,00:17:15.600,لگتا ہے آپ پرانے دوست ہیں۔,it seems you are old friends.
