Drama Name,Timestamp,Urdu Subtitle,Urdu Length,English Subtitle,English Length,Episode,Genre,Episode No#,URL,Sentence No,Timestamps,Urdu Sentence,English Sentence,Start Time,End Time
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,50,,سامان پہنچا دیا گیا لیکن وہ دینے سے انکار کر رہی ہے۔,deliver the goods to her. I am refusing to give it to her. May,00:05:27.950,00:05:30.920
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,51,,اللہ مجھے معاف کرے اور جب میں حاضر تھا۔,Allah forgive me. And when they were present,00:05:30.920,00:05:34.070
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,52,,سب سے پہلے میں نے کسی کا حق مارنا ہے تو میں,"before, I have violated someone's right. I don't want to",00:05:34.070,00:05:36.260
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,53,,مجھے تمہارے والد کے وہاں جانے پر اعتراض ہے۔,"go to your father's place.  but I have an objection,",00:05:36.260,00:05:38.180
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,54,,نمبر ایک جھوٹا اور ڈرامے کے بعد تمہارا,"your aunt is a big liar and after all this drama, I do",00:05:38.180,00:05:41.210
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,55,,آنٹی مجھے نہیں معلوم کہ آپ کس قسم کی جھوٹی کہانیاں سناتے ہیں۔,n't know what kind of false stories she,00:05:41.210,00:05:43.310
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,56,,وہ تمہارے باپ کو یہ کہہ کر گالی دیتی ہے۔,"tells to your father and abuses him, she",00:05:43.310,00:05:45.890
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,57,,کسی کو سامان بھیج دو,"sends them through someone,",00:05:45.890,00:05:48.860
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,58,,آپ نے اجازت دینے میں بالکل ٹھیک کہا,"permission to give them the same title, she is saying absolutely right,",00:05:48.860,00:05:51.380
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,59,,سو فیصد میں اب سے بات کرتا ہوں۔,"hundred percent I will talk to her from now on, I will go and",00:05:51.380,00:05:54.290
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,60,,میں صرف ان سے بات کروں گا، میں نہیں جاؤں گا، ٹھیک ہے۔,"talk to her, if I go for jogging, if I should come, now last time there was such a huge increase, I should apologize to you and then tell me that our story is not unique, tell me, I will go and talk to her",00:06:07.500,00:06:10.620
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,61,,پھر میں خود جا کر ابا کو دے دوں گا مجھے نہیں معلوم,"myself, I will not go to her, okay, I will go myself and I will not let my father go,",00:06:10.620,00:06:12.930
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,62,,میں تمہیں دیکھنے دوں گا۔,"you see,",00:06:12.930,00:06:16.280
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,63,,کہ اگر طاقت نہ ہو۔,"if you don't give up, okay, yes, I am coming to you,",00:06:17.910,00:06:19.990
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,64,,اچھا ہاں دوست میں تمہارے پاس آرہا ہوں اور۔۔۔,and,00:06:25.440,00:06:27.720
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,65,,میں آپ کی طرح کس کے لیے آ رہا ہوں۔,"for whom am I coming, I am",00:06:27.720,00:06:29.970
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,66,,میں آپ کی طرف کھینچا جا رہا ہوں، آپ مجھے جانتے ہیں۔,"drawn to you, you know my",00:06:29.970,00:06:32.430
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,67,,بلی کی طرح پیارا اچھا دوست ٹھیک ہے۔,"cute little cat, okay,",00:06:32.430,00:06:37.580
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,68,,ہاں ہاں اگر آپ ناراض ہیں تو کیا ہوگا,"yes, so what if you are angry, we will make up,",00:06:37.580,00:06:39.830
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,69,,یار ایسا کام پیٹ باندھ کر کرو,"friend, do such things, come wearing a belly button",00:06:39.830,00:06:43.760
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,70,,آؤ اور اپنے بال کھولو نعرہ گاؤں کھیلو رویہ,"and let your hair open, it will be",00:06:43.760,00:06:46.970
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,71,,بہت مزہ آئے گا ٹھیک ہے۔,"great fun, okay,",00:06:46.970,00:06:53.110
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,72,,کہ میں پہلے ہی ان کو بہت لمبا عرصہ گزار چکا ہوں۔,I already lived his,00:06:53.110,00:06:55.120
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,73,,ارے سگریٹ ایک منٹ میں تمہارا بہت اچھا ہوں۔,"cigarette for a minute, I know yours very well, you can",00:06:55.120,00:06:58.420
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,74,,میں جانتا ہوں کہ سکون سے کیسے جانا ہے، ورنہ 6,"go comfortably, otherwise",00:06:58.420,00:07:03.580
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,75,,6556 پر بھیجیں۔,at 6  6556 send,00:07:03.580,00:07:19.820
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,76,,کہ ان دنوں یہ واپس چاچی جان کی طرف جانے لگا ہے۔,"that these days he has started going back to his aunt, that",00:07:19.820,00:07:22.850
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,77,,وہ بھی کئی ماہ تک ایک فیچر فلم کی شوٹنگ کر کے,"too by putting up a feature film for many months,",00:07:22.850,00:07:26.090
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,78,,دھنتیرس کو کیا ہوا اور اس کا کیا ہوا۔,what happened to the Dhanteras and the,00:07:26.090,00:07:30.110
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,79,,ایک اضافہ ہے,"increase in the number, after all the",00:07:30.110,00:07:33.510
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,80,,کہ آخر بچپن میں ایک سپاہی تھا۔,"whole childhood was spent together as a soldier,",00:07:33.510,00:07:37.110
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,81,,ہاں ایسا کچھ نہیں ہے جیسا تم سوچتے ہو۔,"yes, it is nothing like what you are thinking,",00:07:39.580,00:07:48.340
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,82,,ہیلو ہیلو شکریہ آپ کو بھی کامیابی ملی,"hello, hi, thank you also got the chance, the",00:07:48.340,00:08:00.280
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,83,,تمہاری ماں کو اشارہ ملتا ہے کہ تمہاری خالہ تمہارے گھر آرہی ہیں۔,"news of your aunt coming to your house, your",00:08:00.280,00:08:02.710
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,84,,باپ کا خون سفید ہونا چاہیے، نئی تصویریں۔,"parents' blood is white, there is no",00:08:02.710,00:08:04.960
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,85,,ایسا نہیں ہے، وہ تمہیں یاد کرتا ہے۔,"such thing in the new pictures, they keep remembering you, if you",00:08:04.960,00:08:08.290
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,86,,جیو اگر تم چاہو,want then,00:08:08.290,00:08:12.020
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,87,,ارے ماں کمال کہاں ہے میں نے اسے فون پر بتایا,"where is Aai Maai, Kamal called her and told",00:08:12.020,00:08:15.680
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,88,,کہ میں رو رہا تھا اور چھت پر چل رہا تھا۔,"that I must be crying and walking on the terrace, that in",00:08:15.680,00:08:23.020
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,89,,کہ غصے میں کپل شرما نے اپنی ماں سے پوچھا,"anger Kapil Sharma asked, mummy, the",00:08:23.020,00:08:26.100
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,90,,رشتہ طے ہو گیا ہے تو سوچ رہے ہوں گے۔,"relationship has been fixed, that's why you must be thinking, then you will",00:08:26.100,00:08:29.770
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,91,,پھر اگر آپ ایسا کرتے ہیں اور پھر اس کے بعد,do it with her and after that,00:08:29.770,00:08:33.330
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,92,,[موسیقی],[music],00:08:33.330,00:08:36.430
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,93,,یہ کیا ہے,is,00:08:36.430,00:08:38.170
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,94,,ایک مائی کا رشتہ طے ہو گیا، یہ کیسے ہو سکتا ہے۔,"Aai Maai's relationship fixed, how can this be",00:08:38.170,00:08:43.660
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,95,,کر سکتے ہیں,"possible,",00:08:43.660,00:08:45.800
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,96,,میں کیوں کر سکتا تھا,why can't I believe,00:08:45.800,00:08:47.630
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,97,,کہ اس کی ماں اسے سنبھال سکتی ہے۔,"that her mother can take care of her, can",00:08:47.630,00:08:49.730
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,98,,وہ اپنے رشتے کی پرورش اور ترقی کر سکتی ہے۔,"bring her up, she cannot have a relationship, in",00:08:49.730,00:08:51.560
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,99,,میں یہ نہیں کر سکتا، اصل میں اس کے پاس ہے۔,"fact, he has told",00:08:51.560,00:09:02.720
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,100,,مجھے منہ سے ایسی باتیں کرنی پڑتی ہیں۔,me such things through his mouth,00:09:02.720,00:09:14.320
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,101,,کہ یہ سب آپ کے لیے دھندلا ہے۔,"that all this is happening out of nowhere, do you",00:09:14.320,00:09:18.100
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,102,,میں اتنا دبلا پتلا نظر آتا ہوں کہ اس کی مرضی کے مطابق کر سکتا ہوں۔,find me so slim that he,00:09:18.100,00:09:20.350
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,103,,اس کے خلاف رشتہ طے کرتا ہے کہ لڑکا,"fixes her relationship against her wish, that the boy is",00:09:20.350,00:09:22.510
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,104,,اگر وہ بہت اچھے ہیں تو بھی وہ ایک خاندان سے ہیں۔,very good but still a  The family is,00:09:22.510,00:09:26.740
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,105,,بہت سارے تعریفی لوگ ہیں، کیا کہوں,"so appreciative that what can I say, it has",00:09:26.740,00:09:30.070
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,106,,سسرال کی طرح خطرے میں نہیں۔,"not been in danger like my in-laws, do it,",00:09:30.070,00:09:33.870
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,107,,ہاں میں شادی کر رہا ہوں۔,yes I am getting married,00:09:41.490,00:09:44.990
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,108,,اور اس خوشی میں تم بھی اب اپنے گھر چلی جاؤ۔,"and in this happiness you should also go to your home, now",00:09:44.990,00:09:53.460
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,109,,جس کی مجھے تم سے توقع نہیں تھی۔,"I did not expect this from you,",00:09:53.460,00:09:56.970
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,110,,اس میں میں نے کیا کیا، ہم آپ سے پوچھتے ہیں۔,"what have I done in this, if we ask you what have I done,",00:09:56.970,00:10:00.480
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,111,,اگر میں آ سکتا تو آپ کو بتا دیتا,"then I have told you, I",00:10:04.060,00:10:08.230
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,112,,میں آپ کو کچھ بتانا چاہتا ہوں جو میں آپ کو بتا رہا ہوں۔,"want to tell you, I am telling you something, I feel",00:10:08.230,00:10:09.970
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,113,,شرم اگر کوئی ہے,"ashamed, if anyone, that",00:10:09.970,00:10:12.400
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,114,,یہ دونوں بچپن سے بہترین دوست ہیں۔,"both of us have been together since childhood, we are best friends",00:10:12.400,00:10:15.220
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,115,,اور بری بات یہ ہے کہ میں دوستی سے تنگ آ چکا ہوں اور یہ میرا,and the bad thing is that friendship is bothered and this is my,00:10:15.220,00:10:19.620
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,116,,اے,a,00:10:19.620,00:10:21.860
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,117,,[موسیقی],[Music],00:10:21.860,00:10:27.800
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,118,,کہ میں سمجھتا ہوں۔,that I get,00:10:27.800,00:10:29.670
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,119,,کہ آپ کیا کہنا چاہتے ہیں میں,"what you want to say, I have",00:10:29.670,00:10:31.620
Bandhy Aik Dor Sai,,,,,,,,1,https://www.youtube.com/watch?v=UzkwYcUDmwE,120,,تم کبھی نہیں آئے، نہیں تم یہاں کے ہو، روشنی,"never come to you, no, you have never come from here, Roshni,",00:10:31.620,00:10:44.440
