Drama Name,Episode No#,URL,Sentence No,Start Time,End Time,Urdu Sentence,English Sentence
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,12,00:00:39.360,00:00:43.720,دی امی جان آپ فکر نہ کریں ہم دونوں بھرے ہوئے ہیں۔,"Ami Jaan, don't worry, we both are trying our best."
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,13,00:00:47.400,00:00:50.200,وہ ہمارے گھر نہیں آتی، ہم خاموش نہیں ہوتے,We will not sit quietly until our wives come to our house. Ever
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,14,00:00:50.200,00:00:54.480,ہم بیٹھیں گے جب سے وہ دونوں گھر آ کر بیٹھے ہیں۔,"since these two have come home, every"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,15,00:00:54.480,00:00:57.040,میرے لیے ہر لمحہ قیامت کی طرح گزرتا ہے۔,moment is passing like doom for me.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,16,00:00:57.040,00:01:00.440,آپ لوگ اپنی امی کو سمجھائیں۔,You people please explain to your Ammi
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,17,00:01:00.440,00:01:02.080,گھریلو معاملات کو سنبھالنے کا یہ کیسا طریقہ ہے؟,what is the way to solve the household matters. She is
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,18,00:01:02.080,00:01:05.400,آپ بالکل درست کہہ رہے ہیں کہ حل یہ ہے۔,absolutely right. Whenever you
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,19,00:01:05.400,00:01:06.880,کوئی ان کے پاس جاتا ہے تو سارا الزام ان پر ڈال دیا جاتا ہے۔,"go to her, she puts all the blame"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,20,00:01:06.880,00:01:08.920,وہ اسے کامی پر رکھتی ہے اور کامی کے پاس جاتی ہے۔,"on Kami and when I go to Kami,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,21,00:01:08.920,00:01:11.240,ہاں پھر سارا الزام اماں پر ڈال دیتا ہے۔,she puts all the blame on Amma.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,22,00:01:11.240,00:01:13.640,تاہم، میں اس چیز میں ایسا ہی سوچتا ہوں,"Anyway, I feel that"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,23,00:01:13.640,00:01:16.320,کامی کا اس سے کوئی تعلق نہیں، کامی ایسا ہے۔,Kami has nothing to do with this.  Kami is
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,24,00:01:16.320,00:01:17.840,یہ اتنا سیدھا نہیں جتنا آپ لوگ سوچتے ہیں۔,"not as simple as you people think,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,25,00:01:17.840,00:01:19.280,میں نے اپنی آنکھوں سے دیکھا ہے ماں,I have seen with my own eyes that he was
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,26,00:01:19.280,00:01:22.600,وہ اپنی زندگی کے لیے غصے میں ہے اوہ میری بیوی وہ غصے میں ہے۔,"enraging Ammi Jaan, oh Begum, he was"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,27,00:01:22.600,00:01:24.920,میں وہاں نہیں تھا، اس نے کیا کہا کہ وہ اماں ہیں۔,"not instigating her, he said that he was"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,28,00:01:24.920,00:01:26.440,میں کی سائیڈ لے رہا تھا تاکہ اماں جان لے,taking Amma's side so that he could
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,29,00:01:26.440,00:01:28.440,تاکہ میں انہیں قائل کر سکوں کہ میں ان پر واضح کر رہا ہوں۔,"convince Amma, that is why he was making it clear to her that"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,30,00:01:28.440,00:01:30.440,وہ بھابھی کے خلاف ہے ورنہ ہماری طرف ہے۔,"he is against Bhabhi, otherwise he is on our side"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,31,00:01:30.440,00:01:34.280,پتہ نہیں کون سچا اور کون جھوٹا۔,"only, I don't know who is true and who is false,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,32,00:01:34.280,00:01:36.000,ان سب چیزوں کا ذمہ دار کون ہے؟,"who is responsible for all these things, we don't know, the"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,33,00:01:36.000,00:01:39.760,کون جانتا ہے، ذمہ داری صرف ایک شخص پر عائد ہوتی ہے۔,"responsibility is of only one person,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,34,00:01:39.760,00:01:42.920,جس کی شائستگی اور کس کی ضد کی وجہ سے,whose modesty and whose stubbornness are the reasons why
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,35,00:01:42.920,00:01:45.320,آج ہم ان دنوں شار بانو کو دیکھ رہے ہیں۔,"we are facing these days today, Shar Banu,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,36,00:01:45.320,00:01:48.240,پلیز چپ رہو، میں اب خاموش نہیں ہوں۔,"please keep quiet now, I will not"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,37,00:01:48.240,00:01:49.640,میں رہوں گا کیونکہ میں جو کہہ رہا ہوں وہ ہے۔,keep quiet because what I am saying
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,38,00:01:49.640,00:01:51.400,اماں، مجھے نہیں معلوم کہ وہ بالکل ٹھیک کہہ رہی ہیں۔,"Amma, I am saying absolutely right, I don't know"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,39,00:01:51.400,00:01:53.000,آپ کس شہزادے کا انتظار کر رہے ہیں۔,which prince the queen is waiting for
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,40,00:01:54.010,00:01:58.840,[موسیقی],[sangeet] that
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,41,00:02:01.280,00:02:04.880,آپ نے عارف کے بیان کو رد کر کے بہت غلط کیا۔,"you did a very bad thing by refusing Arif's words, you"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,42,00:02:04.880,00:02:07.600,کیا آپ نے اس کے بارے میں اپنا تاثر خراب کیا؟,spoiled your impression
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,43,00:02:07.600,00:02:10.880,تیری نظروں میں انکار نہ کروں تو اور کیا,"in his eyes, what else would you have done if you had not refused,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,44,00:02:10.880,00:02:13.800,چچا اتنے سیدھے سادے ہیں کہ کسی کے لیے کچھ بھی کر سکتے ہیں۔,uncle is so simple that he gets influenced by anyone's
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,45,00:02:13.800,00:02:16.920,میں چیزوں میں آتا ہوں، میں سچ جانتا ہوں۔,"words, I know the truth, the"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,46,00:02:16.920,00:02:18.960,مینیجر ایک گیم کھیل رہا ہے۔,"manager is playing a game,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,47,00:02:18.960,00:02:23.120,مینیجر ہے کوئی گیم کیوں کھیلے گا کیونکہ,why would the manager play a game because modesty is what
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,48,00:02:23.120,00:02:26.120,حیا اسے چاہتی ہے اور میں نے اس کی جگہ لے لی ہے۔,he wants and I have taken his place
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,49,00:02:26.120,00:02:30.360,وہ لے گئی ہے تو کیا حیا نے آئینے میں منیجر کو دیکھا,"So, did Haya have the manager put in the mirror?"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,50,00:02:30.360,00:02:33.640,میں نے ابھی اتارا تھا، تم حیا کو نہیں جانتی,"You don't even know Haya,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,51,00:02:33.640,00:02:36.920,کہ وہ چیز کیا ہے تو یہ ہماری ہے۔,what that thing is. She is
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,52,00:02:36.920,00:02:38.840,گاہک اس قدر گھیرے ہوئے ہیں۔,so surrounded by our clients that they are
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,53,00:02:38.840,00:02:42.680,اس کے علاوہ کوئی کام کرنے کو تیار نہیں۔,not ready to work without her. I do
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,54,00:02:42.680,00:02:46.200,پتا نہیں یہ کیا چیز ہے مانو,"n't know what this Manu, that"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,55,00:02:46.200,00:02:48.880,وہ لڑکی اور گندگی جس کا مجھ پر الزام ہے۔,"girl is and the mess for which I am being blamed,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,56,00:02:48.880,00:02:51.040,مسلط کیا جا رہا ہے جسے چچا نے مان لیا۔,which uncle accepted
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,57,00:02:51.040,00:02:54.200,اس حیا نے وہ بھی آسانی سے کر دیا ہے۔,"easily, that too has been done by Haya so that"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,58,00:02:54.200,00:02:57.800,پتہ نہیں چچا کے سامنے میرا امیج خراب ہو جائے گا یا نہیں۔,my image gets spoiled in front of uncle. I don't know
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,59,00:02:57.800,00:03:07.200,یہ بے وقوف لڑکی کب مرے گی؟,when I will be freed from this stupid girl.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,60,00:03:09.640,00:03:11.320,ہائے,"Hello,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,61,00:03:11.320,00:03:14.230,کیا اوہ میرے,"what, oh my"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,62,00:03:14.230,00:03:20.680,[موسیقی],[Music]
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,63,00:03:20.680,00:03:22.960,خدا,"God, Yaya Haya Haya,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,64,00:03:24.600,00:03:28.160,ارے ارے دیکھو ہمیں ان حالات سے گزرنا ہے۔,"see, you will have to go through these situations, you will have to"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,65,00:03:28.160,00:03:31.040,لہذا آپ کو اپنے آپ کو مضبوط کرنا ہوگا اور,"strengthen yourself, and you are a"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,66,00:03:31.040,00:03:33.840,شیر بان تو پہلے ہی دیوانہ ہے، کہنے سے پہلے یہ کہاں کہتا ہے۔,"lion, you are crazy, where does she think before speaking,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,67,00:03:35.080,00:03:37.680,وہ جو بھی کہہ رہی ہے وہ غلط نہیں ہے۔,"whatever she is saying is not wrong,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,68,00:03:42.840,00:03:48.560,میں جڑ ہوں۔,I am the root of all the trouble. I
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,69,00:03:48.560,00:03:53.440,کاش میرا دل اتنا بے بس نہ ہوتا,"wish my heart didn't force me so much, I would"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,70,00:03:53.440,00:03:57.080,وہ اپنی بہنوں کے لیے خود کو قربان کرتی ہے۔,"sacrifice myself for my sisters, just"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,71,00:03:57.080,00:04:00.360,براہ کرم اسے دوبارہ کال کریں اور اسپیکر کو سنیں۔,"call her again and listen,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,72,00:04:00.360,00:04:02.760,اسے لگائیں تاکہ میں بھی بات کر سکوں,put it on speaker so that I can also talk.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,73,00:04:18.120,00:04:22.000,کرو,Do it [Music]
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,74,00:04:22.000,00:04:23.600,ہائے,"Hello,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,75,00:04:25.760,00:04:29.040,ہیلو سانپ نے میری آواز سنی,"Hello, the snake heard me, on hearing my voice,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,76,00:04:31.720,00:04:34.240,میں نے آپ کو کتنی بار کہا ہے کہ میں,how many times have I told you to
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,77,00:04:34.240,00:04:37.480,اپنے بیٹے کو چھوڑ دو، تم سمجھ کیوں نہیں رہے؟,leave my son's pursuit?  Why don't I understand
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,78,00:04:37.480,00:04:40.640,یہ جو تم کہہ رہے ہو اب دیکھو میں کیا کر رہا ہوں۔,this thing of yours? Now see what I do
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,79,00:04:40.640,00:04:43.000,میں یہ آپ کے ساتھ اور آپ کے ساتھ کرتا ہوں۔,with you and
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,80,00:04:43.000,00:04:45.440,اپنے خاندان کے ساتھ کیونکہ میری,your family because I have reached my
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,81,00:04:45.440,00:04:48.880,برداشت کی حد ہو گئی,limit of tolerance.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,82,00:04:48.880,00:04:53.280,آج میرا بیٹا تمہاری وجہ سے مر جاتا,Today my son narrowly escaped death because of you
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,83,00:04:56.060,00:04:58.120,[موسیقی],[Music]
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,84,00:04:58.120,00:05:01.520,ہاں آنٹی,"Aunty,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,85,00:05:01.520,00:05:05.280,ہراس کو کیا ہوا بس بند کر دیا,what happened to Haras? Just shut
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,86,00:05:05.280,00:05:08.160,آپ نے مجھ سے میرے بیٹے کے بارے میں پوچھا,up. You have no right to ask about my son
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,87,00:05:08.160,00:05:11.160,کوئی حق نہیں ہے اور رشتہ کیا ہے؟,and what is
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,88,00:05:11.160,00:05:16.440,تیرا، صرف خونی بندہ,"your relation with him? Tell me, just a bloody servant. You are"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,89,00:05:16.440,00:05:20.880,میرے دفتر میں ایک ملازم ہے۔,a servant in my office.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,90,00:05:20.880,00:05:23.840,تم، میرے بیٹے، تم نے میرے سر پر لے لیا,My son has taken you to his head.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,91,00:05:23.840,00:05:29.840,ارے آنٹی آپ جو چاہیں کر سکتی ہیں۔,"Aunty, you can do whatever you want to do. Do whatever you"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,92,00:05:29.840,00:05:32.880,جیسا تم مجھ سے چاہتے ہو بس ایک کرو,want to do. Just
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,93,00:05:32.880,00:05:35.920,مجھے بتائیں کہ حارث کی طبیعت اب کیسی ہے؟,"tell me once, how is Haris's health now?"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,94,00:05:35.920,00:05:38.360,اسے کیا ہوا الحمدللہ شکریہ,"What has happened to him? Thank God, Alhamdulillah, he is far"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,95,00:05:38.360,00:05:42.400,وہ تم سے دور ہے چاہے وہ کچھ بھی ہو۔,away from you as he is
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,96,00:05:42.400,00:05:45.200,اور تم اس کی پرواہ کرنے کا بہانہ کر رہے ہو۔,and you are pretending to be concerned for him. Do
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,97,00:05:45.200,00:05:48.720,ہوتا ہے۔,n't
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,98,00:05:48.720,00:05:54.070,بتاؤ تمہیں کتنے پیسے چاہیے؟,tell me how much money you want. How much money do you
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,99,00:05:55.280,00:06:00.040,مجھے گھر، گاڑی اور پیسے چاہیے، ایک لاکھ,"want [Music]? House, car, money, one lakh. I will"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,100,00:06:00.040,00:06:03.200,میں آپ کو آپ کے منہ پر ماروں گا لیکن میرے,"hit you on your face, but I will"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,101,00:06:03.200,00:06:06.240,میں اپنے بیٹے کو کبھی تمہارا نہیں ہونے دوں گا۔,never let my son be yours.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,102,00:06:06.240,00:06:09.280,مجھے آپ کی کچھ سمجھ نہیں آئی,"Understand, I don't want anything from you."
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,103,00:06:09.280,00:06:12.560,مجھے صرف اتنا چاہیے کہ آپ مجھے بتائیں کہ ہراس کیا ہے؟,Just tell me what has happened to Haras.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,104,00:06:12.560,00:06:16.000,یہ ہوا، میں نے جو کہنا تھا کہہ دیا۔,I have said what I had to. Don't
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,105,00:06:16.000,00:06:19.400,آئندہ ہراس سے رابطہ کرنے کی کوشش کریں۔,even try to contact Haras in the future.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,106,00:06:28.560,00:06:34.160,قلعہ,God
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,107,00:06:34.160,00:06:36.560,مشتاق جی آپ نے دیکھا کہ میری کیا عزت ہے؟,"Mushtaq ji, you have seen what respect"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,108,00:06:36.560,00:06:38.800,اب بتاؤ میری کوئی نہیں سنتا۔,"I have, now tell me, nobody listens to me or"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,109,00:06:38.800,00:06:40.720,نہ ہی کوئی میری حیثیت کو سمجھنے کی کوشش کرتا ہے۔,"tries to understand me, I have no status,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,110,00:06:40.720,00:06:42.640,کوئی مجھے بالکل نہیں سمجھتا,nobody understands me
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,111,00:06:42.640,00:06:45.760,گھر میں، ارے بیگم، تم سچ بولتی ہو نا؟,"in this house, hey Begum, you speak the truth,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,112,00:06:45.760,00:06:47.600,دنیا سچ بولنے والوں کے ساتھ یہی کرتی ہے۔,"this is what the world does to those who speak the truth, nobody can digest the truth,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,113,00:06:49.560,00:06:53.360,اچھا ہوتا، اچھا تم بس ٹھنڈا کرو، تم کیسے ٹھنڈا ہو سکتے ہو؟,"well you chill, how can I chill and go, I will keep getting"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,114,00:06:55.480,00:06:57.600,میں رہوں گا یا ٹارچر ہوتا رہوں گا، پلیز,"tortured as long as I stay in this house, please please"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,115,00:06:57.600,00:07:00.120,مشتاق جی مجھے اپنے ساتھ لے چلیں۔,"Mushtaq ji take me with you, I will"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,116,00:07:00.120,00:07:04.120,میں آپ کو ایک بات صاف صاف بتاتا ہوں، آپ کے بغیر میں نہیں کر سکتا,"tell you clearly, without you, every"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,117,00:07:04.120,00:07:07.160,میرے لیے ہر قدم کسی اذیت سے کم نہیں ہوگا۔,"single pore will be no less than torture for me too,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,118,00:07:07.160,00:07:09.560,لیکن اب تم ہی بتاؤ میں وہاں کیا کروں؟,"but now you tell me what should I do, my"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,119,00:07:09.560,00:07:12.160,اماں یہاں پڑی ہیں یا آپ کی بہن یہاں لیٹی ہے۔,mother was lying there or your sister was lying there
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,120,00:07:12.160,00:07:14.360,اور جس طرح سے بھابھی نے آج تم سے بات کی۔,"and the way Bhabhi spoke to you today, I"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,121,00:07:14.360,00:07:15.680,میں قسم کھاتا ہوں۔,swear
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,122,00:07:15.680,00:07:19.600,میرا خون ابل پڑا، ہاں یہ سچ ہے۔,"my blood boiled, absolutely, yes, she is"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,123,00:07:19.600,00:07:22.000,ایسا کوئی پولیس افسر نہیں ہے اور نہ ہی اس کا تھانہ خطرے میں ہے۔,"not that kind of a police officer, she"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,124,00:07:22.000,00:07:23.960,وہ ظاہر کرتی رہتی ہے کہ وہ ہر وقت غصے میں رہتی ہے۔,"keeps showing her police attitude, I got angry all the time,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,125,00:07:23.960,00:07:26.200,تم نے مجھے دیکھا,"you saw me,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,126,00:07:26.200,00:07:30.280,مست جی بھائی میں آرہا ہوں۔,"Musta ji, Bhai Jaan I am coming,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,127,00:07:30.280,00:07:33.920,لیکن اگر میں کورٹ میرج کی بات کروں تو,"but if I had agreed to her about court marriage, then it would"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,128,00:07:35.640,00:07:39.640,تو بات یہاں تک نہیں آتی، کب تک کرو گے۔,"not have come to this, how long will you"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,129,00:07:39.640,00:07:41.440,تم خود کو الزام لگاتے رہو,keep blaming yourself
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,130,00:07:41.440,00:07:44.680,ہاں، ہمیں ابھی تک مکمل تفصیلات معلوم نہیں ہیں۔,"Yes, we don't know the full story yet,"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,131,00:07:44.680,00:07:46.560,اس نے خودکشی کی یا کچھ اور؟,whether he committed suicide or something else
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,132,00:07:46.560,00:07:52.200,تینوں عقلمند اور دانا ہیں۔,happened. All three are wise
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,133,00:07:52.200,00:07:57.160,تینوں نبیہ اور سیانی کے دیوانے ہیں۔,"men, all three are prophets and crazy, all three are"
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,134,00:07:57.160,00:08:01.400,نوابزادیوں,Nawabzadis.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,135,00:08:01.400,00:08:03.560,مجھے حارث کے موبائل سے کال آئی,I got a call from Harris's mobile
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,136,00:08:03.560,00:08:06.560,حارث کا ایکسیڈنٹ ہونا تھا۔,that Harris had an accident.
Nawabzadiyan,140,https://www.youtube.com/watch?v=HjBvBVtR4ko,137,00:08:06.560,00:08:09.560,یقین کرو یہ میرے پیروں کے نیچے ہے۔,"Believe me, the"
